name,nat,tm,age,pos,cm,kg,app,min,G,A,yel,red,spG,pa%,aerWon,moM,tac,int,fouls,offW,clear,drbP,blcks,ownG,KP,drb,fouled,cOff,disp,unsT,avgP,crosses,longB,thrB,season
Bobby Zamora,Fulham,eng,35,FW,185,75,14(1),1188,5,5,2,-,2.1,75.2,0.9,1,0.3,0.3,1.3,-,0.8,0.4,-,-,2,0.4,0.9,0.9,1.8,2.7,31.4,0.3,0.5,0.2,2011-12
Clint Dempsey,Fulham,us,33,"M(CL),FW",186,78,37,3325,17,6,2,-,3.9,83,1.4,4,1.5,1.3,1.2,-,0.9,0.3,0.2,-,1.5,0.7,1.9,0.3,2.3,2.4,35.3,0.1,0.8,0.3,2011-12
Mousa Dembélé,Fulham,be,29,M(CR),185,82,33(3),2941,2,2,6,-,1.6,88.6,0.5,4,3.1,0.9,1.3,-,0.6,0.4,0.2,-,1.4,2.2,1.8,0.1,2,1.1,46.7,0.1,1.3,0.1,2011-12
Kerim Frei,Fulham,ch,22,AM(LR),172,67,6(10),673,-,-,1,-,0.6,85.2,-,-,0.7,0.9,0.2,-,0.1,0.4,0.1,-,0.5,0.6,1.1,0.2,0.9,0.6,15.2,0.3,0.3,0.1,2011-12
David Stockdale,Fulham,eng,30,GK,191,84,8,720,-,-,-,-,-,53,-,1,-,-,-,-,1,-,-,-,0.1,-,-,-,-,-,31.4,-,9.1,-,2011-12
Simon Davies,Fulham,wls,36,"D(C),M(C),FW",178,72,3(3),300,-,-,-,-,0.3,87.5,0.3,-,0.8,1,0.5,-,0.5,0.7,-,-,0.5,0.3,-,-,0.7,0.8,25.3,0.3,0.5,-,2011-12
Stephen Kelly,Fulham,ie,33,D(LR),184,82,21(3),2021,-,-,-,-,0.3,81.2,0.7,-,1.5,1.6,0.5,0.1,4.6,0.4,0.3,-,0.4,0.2,0.5,0.1,0.4,0.5,37,0.5,2.1,-,2011-12
Pajtim Kasami,Fulham,ch,24,M(CLR),187,70,3(4),268,-,-,-,-,1.1,74.6,0.4,-,1.1,0.3,0.9,-,0.1,1,-,-,0.4,0.3,0.7,0.3,1.9,1.3,16.3,0.3,-,-,2011-12
Aaron Hughes,Fulham,nir,36,D(CR),183,71,18(1),1551,-,-,-,-,0.2,80.9,1.8,-,0.7,2,0.3,0.8,5.5,0.4,0.7,-,-,0.1,0.6,-,0.2,0.2,43.6,0.1,1.7,-,2011-12
Zdenek Grygera,Fulham,cz,36,D(R),185,79,5,406,-,-,2,-,-,88.5,1,-,2.4,2.2,0.6,0.2,2.6,0.6,-,-,0.8,-,-,-,0.2,0.8,43.4,0.8,2.2,-,2011-12
Orlando Sá,Fulham,pt,28,FW,188,85,3(4),281,1,-,-,-,1.4,78.4,0.4,-,0.3,-,0.6,-,0.1,-,-,-,0.4,0.1,0.6,0.6,0.7,1.3,7.3,-,-,-,2011-12
Dickson Etuhu,Fulham,ng,34,"AM(CR),FW",188,83,9(13),896,-,-,4,-,0.3,86,0.5,-,1.4,1,1,-,1,0.2,0.1,-,0.3,0.1,0.1,-,0.5,0.2,25.7,-,0.5,-,2011-12
Philippe Senderos,Fulham,ch,31,D(C),190,86,21,1829,1,1,5,-,0.3,85.2,0.4,-,1,1.9,1,1.1,4.9,0.6,0.9,-,0.3,0.4,0.4,-,0.1,0.2,46.1,-,3.5,-,2011-12
Pavel Pogrebnyak,Fulham,ru,32,FW,188,91,12,952,6,-,1,-,1.6,74.2,1.1,1,0.6,0.3,1.8,-,0.4,0.3,-,-,0.8,0.1,1.9,1.1,2.8,2.1,22.6,-,0.4,-,2011-12
Alexander Kacaniklic,Fulham,se,25,AM(CLR),181,72,2(2),202,-,-,-,-,0.5,74.4,-,-,-,1,-,-,0.3,0.5,-,-,0.3,1,0.8,0.3,0.8,1.5,9.8,-,-,-,2011-12
Brede Hangeland,Fulham,no,35,D(C),195,85,38,3420,-,-,7,-,0.3,84.3,2.1,1,1.4,2.1,0.7,0.8,6.9,0.3,1,-,0.3,0.3,0.4,-,0.2,0.2,47.8,-,3.3,0.1,2011-12
John Arne Riise,Fulham,no,35,D(L),188,77,35(1),3141,-,4,2,-,1.4,80.8,0.8,1,1.9,1.8,0.5,0.3,3,0.5,0.5,-,0.8,0.3,0.6,-,0.4,0.5,39.1,0.7,2.9,-,2011-12
Bryan Ruiz,Fulham,cr,31,M(CR),188,78,17(10),1514,2,3,-,-,0.9,81,0.4,-,1.4,1.3,0.6,-,0.3,0.8,-,-,1.3,1.1,1.3,0.1,1.6,1.2,27.7,0.3,1.9,0.1,2011-12
Steve Sidwell,Fulham,eng,33,M(C),178,70,12(2),1082,1,1,4,-,1.6,82.2,1,-,2.7,2.4,1.6,-,1,0.4,0.4,-,0.7,0.3,1.1,-,1.2,0.9,45.4,0.1,3.4,-,2011-12
Mahamadou Diarra,Fulham,ml,35,DMC,182,80,8(3),753,1,1,1,-,0.5,86.7,0.6,-,1.5,3.6,1.1,-,1.7,0.5,0.4,-,1.5,0.5,1.5,-,0.7,0.5,56.2,-,4,0.1,2011-12
Marcel Gecov,Fulham,cz,28,Midfielder,182,73,0(2),6,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.5,-,-,-,2011-12
Mark Schwarzer,Fulham,au,43,GK,194,95,30,2700,-,-,1,-,-,54.1,0.1,2,-,-,-,-,0.9,-,-,-,-,-,0.1,-,-,-,30.5,-,8.7,-,2011-12
Marcello Trotta,Fulham,it,23,Forward,187,82,0(1),2,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2011-12
Chris Baird,Fulham,nir,34,"D(LR),DMC",185,74,13(6),1269,-,-,6,-,0.6,79.8,0.9,-,1.4,2.3,0.7,0.4,3.5,0.6,0.5,2,0.5,0.1,0.2,-,0.1,0.2,33.7,0.3,3.1,-,2011-12
Matthew Briggs,Fulham,eng,25,D(L),184,76,1(1),91,-,-,-,-,0.5,77.1,1,-,2,0.5,-,-,2,0.5,-,-,0.5,2,1.5,-,0.5,0.5,17.5,0.5,-,-,2011-12
Damien Duff,Fulham,ie,37,M(LR),178,60,23(5),2114,2,3,2,-,1.5,86.5,0.1,-,1,0.7,0.2,-,0.7,0.3,-,-,1.1,0.3,1.1,0.4,0.9,0.8,25.6,1.2,0.3,-,2011-12
Danny Murphy,Fulham,eng,39,"DMC,M(R)",175,67,33(3),2745,2,5,7,-,0.7,83.1,0.3,-,2,1.6,1.2,-,1,1.1,0.2,-,2.1,0.2,0.5,-,1.1,0.5,60,0.8,5.1,0.1,2011-12
Kevin Foley,Wolverhampton Wanderers,ie,31,D(R),175,70,11(5),1069,-,-,-,-,0.1,85.3,0.1,-,1.2,1.1,0.4,0.1,2.1,0.4,0.2,-,0.4,-,0.2,0.1,0.4,0.7,34.1,0.4,1.6,-,2011-12
Michael Kightly,Wolverhampton Wanderers,eng,30,M(LR),173,71,14(4),1195,3,1,3,-,1.2,74.6,0.1,1,1.4,0.9,0.9,-,0.3,1.3,0.1,-,1.4,0.6,0.9,0.2,1.7,1.9,21,1.9,0.9,0.2,2011-12
Sam Vokes,Wolverhampton Wanderers,wls,26,FW,186,90,0(4),62,-,-,1,-,1,68.8,0.8,-,-,0.3,0.5,-,-,-,-,-,0.3,-,-,-,0.3,0.3,4,-,0.3,-,2011-12
Sebastien Bassong,Wolverhampton Wanderers,cm,30,D(C),187,73,9,684,-,-,1,1,0.2,83.7,1.3,-,0.8,2.4,1,0.8,6.9,0.1,0.9,-,0.1,0.4,0.3,-,0.4,0.2,28.6,-,2.7,0.1,2011-12
Matt Doherty,Wolverhampton Wanderers,ie,24,D(LR),182,80,0(1),45,-,-,-,-,-,77.8,-,-,3,2,-,-,2,1,1,-,-,-,2,-,-,-,18,-,1,-,2011-12
Ronald Zubar,Wolverhampton Wanderers,fr,30,D(C),186,84,14(1),1163,1,-,4,1,0.7,75.3,1.3,1,2,2.8,0.9,0.5,4.4,0.6,0.3,-,0.3,0.5,1,0.1,0.7,0.5,32.9,0.3,1.1,-,2011-12
Stephen Hunt,Wolverhampton Wanderers,ie,35,M(L),175,79,16(8),1396,3,1,5,-,1.3,76.5,0.1,-,1.1,0.9,0.9,-,0.6,0.3,0.3,-,0.8,0.4,0.7,0.2,1.1,1.5,17,0.8,0.5,-,2011-12
Dorus de Vries,Wolverhampton Wanderers,nl,35,GK,180,76,4,322,-,-,-,-,-,47.7,-,-,0.3,-,-,-,1,-,-,-,-,-,-,-,-,-,26.8,-,10,-,2011-12
Sylvan Ebanks-Blake,Wolverhampton Wanderers,eng,30,"AM(L),FW",178,84,8(15),1014,1,3,1,-,1.3,79.3,0.4,-,0.5,0.1,0.9,-,-,0.1,-,-,0.4,-,0.4,0.7,1.4,1.6,12.8,0.1,0.2,0.1,2011-12
Anthony Forde,Wolverhampton Wanderers,ie,22,Midfielder,186,76,3(3),243,-,-,-,-,0.5,83.3,0.2,-,0.7,1.3,-,-,0.2,0.2,-,-,0.2,0.2,-,-,1.5,1,11,-,0.2,0.2,2011-12
Matthew Jarvis,Wolverhampton Wanderers,eng,30,M(LR),173,70,31(6),2821,8,4,-,-,1.1,82.7,0.3,2,0.8,0.8,0.3,-,0.7,0.5,-,-,1.7,1.1,0.6,0.3,1.1,1.1,22.6,2,0.4,-,2011-12
George Elokobi,Wolverhampton Wanderers,cm,30,D(C),185,84,3(6),291,-,-,-,-,0.1,79.3,0.1,-,0.8,0.3,0.4,0.2,3.2,0.6,0.1,-,0.1,-,0.6,-,0.3,0.2,15.6,0.2,0.7,-,2011-12
Steven Fletcher,Wolverhampton Wanderers,sct,29,FW,186,76,26(6),2354,12,2,2,-,2.2,71.8,2.1,-,0.3,0.3,0.4,-,0.5,-,0.2,-,1.1,0.2,0.8,0.8,1.3,1.8,25.1,0.3,0.5,-,2011-12
Richard Stearman,Wolverhampton Wanderers,eng,29,D(C),188,67,28(2),2406,-,-,7,-,0.2,76.5,0.4,-,1.9,1.5,1,0.7,4.7,0.7,0.8,-,0.1,0.1,0.7,-,0.5,0.5,26.1,-,1.4,-,2011-12
Adam Hammill,Wolverhampton Wanderers,eng,28,M(LR),180,73,3(6),346,-,1,2,-,1.1,75,0.1,-,1.1,0.2,0.6,-,-,0.2,-,-,1,0.6,0.7,-,0.6,0.4,12,0.8,0.6,-,2011-12
Christophe Berra,Wolverhampton Wanderers,sct,31,D(C),186,81,29(3),2699,-,-,5,-,0.4,70.9,2,-,1.7,1.4,1.3,1,7.8,0.4,0.9,-,0.2,0.1,0.7,-,0.2,0.4,27.5,-,1.3,-,2011-12
David Edwards,Wolverhampton Wanderers,wls,30,M(C),183,78,24(2),1937,3,1,2,-,0.8,79.1,0.7,-,1.8,1.6,0.9,-,1.2,0.7,0.3,-,0.5,0.2,0.7,0.1,0.8,1,34.6,0.2,1.7,-,2011-12
Stephen Ward,Wolverhampton Wanderers,ie,31,D(L),184,72,38,3420,3,1,2,-,0.6,77.2,0.9,-,1.3,1.6,0.4,0.3,3.4,0.3,0.5,-,0.5,0.6,0.6,0.1,0.6,1,44.8,0.5,1.8,0.1,2011-12
Adlène Guédioura,Wolverhampton Wanderers,dz,30,M(C),183,74,2(8),295,-,-,2,-,1.5,74,0.2,-,1.1,0.8,0.8,-,0.3,0.5,-,-,0.1,0.4,0.3,0.1,1.6,0.8,12.7,0.2,0.8,-,2011-12
Jamie O'Hara,Wolverhampton Wanderers,eng,29,M(C),180,72,19,1662,2,1,6,-,3.1,82.9,0.7,-,1.2,1.4,0.7,-,0.4,0.6,0.2,-,1.5,0.4,1.1,-,1.3,0.9,63.5,1.7,6.9,0.2,2011-12
Stefan Maierhofer,Wolverhampton Wanderers,at,34,FW,202,100,0(1),1,-,-,-,-,-,100,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,2011-12
Carl Ikeme,Wolverhampton Wanderers,eng,30,GK,188,86,0(1),38,-,-,-,-,-,38.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13,-,4,-,2011-12
Nenad Milijas,Wolverhampton Wanderers,rs,33,"AM(CR),FW",185,81,6(14),724,-,1,1,1,0.9,81.5,0.4,-,0.8,1,0.8,-,0.9,0.3,0.1,-,0.9,0.2,0.5,0.1,0.5,0.8,24.8,0.6,2.5,0.1,2011-12
Kevin Doyle,Wolverhampton Wanderers,ie,32,FW,180,79,26(7),2350,4,7,4,-,1.5,78.4,1.3,3,1.4,0.3,1.1,-,0.4,0.5,0.2,1,1,0.5,1.6,0.3,1.8,1.7,22.2,0.6,0.5,-,2011-12
Karl Henry,Wolverhampton Wanderers,eng,33,M(C),183,76,30(1),2580,-,-,7,1,0.5,86.2,0.3,-,1.6,1.9,1,-,1.2,0.4,0.2,-,0.5,0.3,1.2,-,0.7,0.5,46.2,0.1,3.7,-,2011-12
David Davis,Wolverhampton Wanderers,,25,M(CL),173,77,6(1),399,-,-,-,-,0.4,82,0.3,-,2.3,1,0.7,-,1.1,0.6,-,-,0.6,0.1,0.9,0.1,1,0.7,27,0.4,2.4,-,2011-12
Johnny Gorman,Wolverhampton Wanderers,nir,23,Midfielder,175,70,0(1),1,-,-,-,-,-,100,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2011-12
Roger Johnson,Wolverhampton Wanderers,eng,33,D(C),191,70,26(1),2356,-,1,6,-,0.8,70.5,2.2,1,1.6,2.6,0.8,0.9,8.4,0.7,1.2,1,0.2,-,1.6,-,0.1,0.3,27.3,0.1,1.9,-,2011-12
Eggert Jónsson,Wolverhampton Wanderers,is,28,Midfielder,188,72,2(1),173,-,-,1,-,-,88.4,0.3,-,2.3,2,1.3,-,0.7,-,-,-,0.7,-,0.3,-,1.7,1,28.7,-,1.7,-,2011-12
Wayne Hennessey,Wolverhampton Wanderers,wls,29,GK,198,90,34,3060,-,-,1,-,-,44.8,-,4,0.1,0.1,-,-,1.2,0.1,-,-,0.2,-,0.1,-,-,-,37.2,-,14.2,-,2011-12
Jody Craddock,Wolverhampton Wanderers,eng,41,D(CL),185,78,1,74,-,-,-,-,-,73.5,4,-,1,1,1,-,7,1,1,-,-,-,-,-,-,-,34,-,2,-,2011-12
Emmanuel Frimpong,Wolverhampton Wanderers,gh,24,M(C),180,70,5,295,-,1,1,-,1,82,-,-,2.4,3,1.2,-,0.6,1,0.4,-,0.4,1.2,0.6,-,0.2,0.4,26.6,-,1.6,-,2011-12
Tom Huddlestone,Tottenham,eng,29,DMC,180,80,0(2),61,-,-,-,-,1.5,78.9,-,-,1,0.5,1.5,-,-,-,-,-,1.5,-,0.5,-,-,1,19,0.5,5,-,2011-12
Roman Pavlyuchenko,Tottenham,ru,34,FW,188,80,0(5),128,1,-,-,-,1,76.5,0.2,-,-,-,0.2,-,0.2,-,-,-,0.4,-,0.6,-,0.8,1.2,6.8,-,0.2,0.2,2011-12
Luka Modric,Tottenham,hr,31,M(C),174,65,36,3216,4,4,2,-,2.3,87.4,0.3,2,1.6,2.3,0.5,-,0.4,0.9,0.2,-,2.6,1.8,1.3,0.1,2.4,1,70.4,1.3,7.6,0.5,2011-12
Michael Dawson,Tottenham,eng,32,D(C),188,76,6(1),548,-,-,1,-,0.4,86.2,3.3,-,1,2.1,0.4,0.6,8.9,0.3,1.1,-,0.1,-,0.3,-,-,0.3,41.3,-,6.3,-,2011-12
Adam Smith,Tottenham,eng,25,D(R),178,74,0(1),14,-,-,-,-,-,90.9,-,-,1,1,-,-,-,-,1,-,-,-,-,-,-,-,11,-,-,-,2011-12
Sebastien Bassong,Tottenham,cm,30,D(C),187,73,1(4),224,-,-,-,-,0.2,91,1.2,-,0.6,0.6,0.6,-,6,-,0.2,-,0.2,-,-,-,0.2,-,13.4,-,1.4,-,2011-12
Benoit Assou-Ekotto,Tottenham,cm,32,D(L),178,69,34,2963,2,4,6,-,0.9,80.1,0.4,2,1.8,2.7,1.1,0.2,2.3,0.5,0.1,-,1.3,0.9,1.2,0.1,1.1,0.8,59.4,0.7,6.9,0.1,2011-12
Ryan Nelsen,Tottenham,nz,38,D(C),185,77,0(5),110,-,-,-,-,0.2,87.8,0.2,-,0.4,0.6,0.6,0.2,2.2,0.2,0.4,-,-,-,0.2,-,-,-,14.8,-,1.4,-,2011-12
Danny Rose,Tottenham,eng,26,D(L),173,72,3(8),311,-,-,1,1,0.1,84.9,0.1,-,1.1,0.8,0.5,0.1,0.6,-,0.3,-,0.1,0.1,0.5,0.1,0.3,0.9,14.5,0.3,0.5,-,2011-12
Brad Friedel,Tottenham,us,45,GK,191,92,38,3420,-,-,-,-,-,58.5,0.1,2,-,-,-,-,0.7,-,-,-,-,-,0.1,-,-,-,26,-,7.2,-,2011-12
Jake Livermore,Tottenham,eng,26,DMC,180,76,7(17),839,-,1,1,-,0.2,91.1,-,-,1.2,1.1,0.4,-,0.4,0.2,0.1,-,0.5,0.2,0.4,-,0.7,0.3,24.3,-,1.8,-,2011-12
Kyle Walker,Tottenham,eng,26,D(R),178,70,37,3231,2,1,4,-,0.7,83,0.9,1,2.6,1.8,0.9,0.2,3.2,0.6,0.2,-,0.9,0.8,0.8,-,0.7,0.7,48,0.5,3,0.1,2011-12
Ledley King,Tottenham,eng,35,"D(L),DMC",188,82,21,1795,-,-,-,-,0.5,90.6,1.6,-,0.8,1.9,0.5,0.7,6.3,-,0.8,-,-,0.1,0.3,-,0.1,0.1,39.7,-,3,-,2011-12
Sandro,Tottenham,br,27,M(C),187,75,17(6),1419,-,-,6,-,0.8,87.6,0.5,1,3.7,1.9,1.2,0.1,1,0.3,0.2,-,0.5,0.7,1.4,-,0.8,1.1,34.8,-,1.5,-,2011-12
Steven Pienaar,Tottenham,za,34,M(L),173,69,0(2),14,-,-,-,-,-,86.7,-,-,1,-,-,-,-,-,-,-,-,-,1,-,0.5,0.5,7.5,-,-,-,2011-12
Louis Saha,Tottenham,fr,38,"AM(L),FW",185,69,5(5),398,3,1,-,-,1.8,80.2,0.7,-,0.4,0.1,0.5,-,0.4,0.2,0.1,-,0.3,0.6,0.6,0.3,1.7,1.5,11.6,-,0.2,0.3,2011-12
Scott Parker,Tottenham,eng,35,M(C),170,67,28(1),2476,-,1,7,1,0.7,89.5,0.2,-,3.7,3,1.6,-,1.2,1.3,0.8,-,0.8,0.4,1.5,-,1.3,0.9,59.4,0.2,2.7,0.3,2011-12
Niko Kranjcar,Tottenham,hr,32,M(CL),185,84,9(3),643,1,1,-,-,1.4,84.8,0.4,-,1.3,0.8,0.7,-,0.4,0.8,0.2,-,1.4,0.5,0.6,-,1.2,1.3,35.2,0.3,3,0.1,2011-12
Aaron Lennon,Tottenham,eng,29,M(LR),165,63,19(4),1582,3,5,1,-,0.8,86.1,0.2,-,0.7,0.6,0.3,-,0.2,0.3,-,-,1.7,0.9,0.6,0.1,1.1,0.6,24.7,0.6,0.3,0.1,2011-12
Peter Crouch,Tottenham,eng,35,FW,201,75,1,90,-,-,-,-,2,81.8,6,-,-,2,6,-,1,-,-,-,2,-,1,1,1,-,33,-,3,-,2011-12
William Gallas,Tottenham,fr,39,D(C),181,69,15,1325,-,-,1,-,0.2,93,1.3,-,1.1,1.9,0.7,0.7,7.3,0.1,0.3,-,0.1,0.3,0.3,0.3,0.3,0.5,45.1,-,4.5,-,2011-12
Younes Kaboul,Tottenham,fr,30,D(C),182,75,33,2904,1,-,2,1,0.9,84.2,3.7,1,2.1,2.3,0.8,0.5,8.8,0.3,0.7,1,0.2,0.3,0.2,-,0.3,0.4,46.9,-,3.9,-,2011-12
Vedran Corluka,Tottenham,hr,30,D(C),192,84,1(2),136,-,-,-,-,-,80.7,0.7,-,1.7,1.3,0.3,-,3.3,-,0.7,-,-,0.7,-,-,1,-,19,-,0.3,-,2011-12
Jermain Defoe,Tottenham,eng,33,"AM(R),FW",171,65,11(14),1288,11,1,2,-,2.6,82.5,-,-,0.7,0.2,0.5,-,0.1,0.2,-,-,0.6,0.7,0.5,0.5,1,1.4,11.6,-,0.2,0.1,2011-12
Emmanuel Adebayor,Tottenham,tg,32,FW,191,82,32(1),2841,17,11,3,-,3,80.8,1.9,4,0.8,0.7,1.6,-,0.8,0.3,0.1,-,1.8,0.8,0.7,1.6,3.2,3.5,34.3,0.1,1,0.2,2011-12
Cameron Lancaster,Tottenham,eng,23,Forward,184,74,0(1),11,-,-,-,-,1,100,-,-,1,-,-,-,-,-,-,-,1,1,-,-,-,-,4,-,-,-,2011-12
Gareth Bale,Tottenham,wls,27,"M(CLR),FW",183,74,36,3217,9,10,3,-,3.8,82.5,1,8,1.2,1.5,0.4,0.1,1.1,0.4,0.1,-,2.3,1.8,1.4,0.1,1.6,1.7,40.2,1.3,1.6,0.3,2011-12
Giovani dos Santos,Tottenham,mx,27,"AM(CLR),FW",179,71,0(7),49,-,-,-,-,0.1,86.5,-,-,0.4,0.1,-,-,-,-,0.1,-,0.1,-,0.4,-,-,-,5.3,-,-,-,2011-12
Rafael van der Vaart,Tottenham,nl,33,M(C),176,74,28(5),2339,11,7,3,-,3.1,88,0.2,4,1.1,0.8,1,-,0.2,0.7,-,-,2.3,0.2,0.9,0.2,1.1,1.4,49.1,1.2,4.1,0.4,2011-12
Seamus Coleman,Everton,ie,27,"D(R),M(R)",178,67,14(4),1133,-,-,2,-,0.8,82.6,0.2,-,1,1.1,1.1,-,0.1,0.3,0.1,-,1.1,0.9,1,0.2,1.9,1.3,20.7,0.7,0.5,0.1,2011-12
Mikel Arteta,Everton,es,34,M(C),183,64,1(1),125,1,-,-,-,1.5,85.3,-,-,-,0.5,0.5,-,-,-,0.5,-,2,-,0.5,-,-,1,37.5,-,1.5,-,2011-12
Tim Cahill,Everton,au,36,"M(C),FW",178,69,27(8),2353,2,2,5,1,1.3,78.5,1.5,-,1.3,1.1,2,0.1,1.3,0.3,0.2,-,0.6,0.1,0.9,0.6,1.2,1.1,25.6,0.1,0.8,-,2011-12
Leon Osman,Everton,eng,35,M(CLR),173,67,28(2),2378,4,1,3,-,2.1,83.4,0.7,1,1.2,1.2,0.7,-,1.1,0.9,0.2,-,1.3,0.5,1.1,0.1,1.7,1,33.8,0.7,1.5,0.1,2011-12
Tony Hibbert,Everton,eng,35,D(R),175,71,31(1),2755,-,3,1,-,0.1,76.4,0.6,1,1.6,1.9,0.4,0.5,3.3,0.6,0.5,1,0.6,0.1,0.6,0.1,0.4,0.5,33,0.7,1.6,-,2011-12
Jack Rodwell,Everton,eng,25,M(C),188,80,11(3),926,2,1,2,1,1.8,87.6,0.4,-,1.3,1.2,0.5,-,0.9,0.4,0.3,-,0.5,0.1,0.1,0.1,0.4,0.3,27.1,-,2.4,-,2011-12
James McFadden,Everton,sct,33,"M(C),FW",178,75,2(5),166,-,-,-,-,1,74.7,0.1,-,0.7,0.4,0.4,-,0.1,0.4,-,-,0.4,0.4,0.1,0.3,1.3,0.7,11.3,0.6,0.1,-,2011-12
John Heitinga,Everton,nl,32,D(C),182,72,29(1),2541,1,-,4,-,0.4,79.7,0.8,-,1.3,1.5,1.1,0.8,5.4,0.3,1.1,1,0.2,0.1,0.6,-,0.1,0.2,31.6,-,4.7,0.1,2011-12
Phil Neville,Everton,eng,39,M(C),180,69,24(3),2068,-,-,3,-,0.2,81,0.7,-,1.3,1.2,1.2,0.1,1.6,0.5,0.3,1,0.5,0.1,0.6,-,0.4,0.4,40.4,0.3,2,-,2011-12
Nikica Jelavic,Everton,hr,31,FW,188,88,10(3),958,9,-,1,-,2.8,68.6,1.2,1,0.2,0.4,1.5,-,1.2,0.5,0.2,-,0.8,0.5,1.2,1,1.9,1.8,21.3,0.1,0.5,-,2011-12
Jose Baxter,Everton,eng,24,Forward,175,74,0(1),11,-,-,-,-,1,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,2011-12
Leighton Baines,Everton,eng,31,"D(L),M(L)",170,74,33,2970,4,2,7,-,0.8,76.5,0.2,3,1.7,2,0.9,0.2,2.3,0.3,0.4,-,2,0.8,0.9,0.2,0.8,0.7,40.6,2,2.2,-,2011-12
Steven Pienaar,Everton,za,34,M(L),173,69,14,1239,4,7,6,-,1.6,83.1,0.4,3,1.9,1.8,1.4,-,0.4,0.4,0.3,-,2.3,1,2.7,-,3,1.9,50.8,0.6,1.6,0.2,2011-12
Louis Saha,Everton,fr,38,"AM(L),FW",185,69,15(3),1290,1,-,-,-,2.8,76.9,0.9,-,0.3,0.4,0.4,-,0.5,0.1,0.1,-,0.7,0.6,1.2,0.6,1.9,1.9,20.9,0.1,0.3,-,2011-12
Phil Jagielka,Everton,eng,34,D(CR),183,83,29(1),2570,2,1,2,-,0.4,74.5,1.8,1,1.8,2.1,0.4,0.6,7.6,0.3,0.5,-,0.3,0.1,0.8,-,0.2,0.4,41.7,-,6.7,0.1,2011-12
Royston Drenthe,Everton,nl,29,M(CLR),167,72,10(11),1038,3,5,5,-,1.2,81.8,-,2,1.2,0.6,1.2,-,0.2,0.2,-,-,1,1,2,0.2,1.5,0.9,14.7,0.9,0.8,-,2011-12
Jermaine Beckford,Everton,eng,32,FW,188,83,1(1),69,-,-,-,-,1,73.3,-,-,-,-,0.5,-,-,-,-,-,0.5,0.5,-,-,1.5,2.5,7.5,0.5,0.5,-,2011-12
Darron Gibson,Everton,ie,28,M(C),183,90,11,931,1,1,3,-,1.6,84,0.4,1,1.9,1.9,0.9,-,1.6,0.7,0.4,-,0.3,0.2,-,-,0.5,0.6,42.1,0.2,4.5,0.1,2011-12
Conor McAleny,Everton,eng,24,AM(L),172,66,0(2),15,-,-,-,-,1.5,66.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.5,-,-,-,2011-12
Marouane Fellaini,Everton,be,28,M(C),194,85,31(3),2856,3,4,6,-,1.6,79.7,2.6,3,2.9,1.6,2.6,0.1,2,0.8,0.2,-,0.7,0.3,0.7,0.5,2,0.8,52.6,0.1,2.4,-,2011-12
Denis Stracqualursi,Everton,ar,28,M(L),190,83,7(14),736,1,1,1,-,1,75.3,0.5,-,0.3,0.3,1.1,-,0.4,0.1,-,-,0.2,0.2,0.8,0.8,1,1,8.5,-,-,0.1,2011-12
Apostolos Vellios,Everton,gr,24,FW,191,79,2(11),248,3,-,1,-,0.7,69.3,0.4,-,0.2,0.2,0.3,-,0.2,-,0.1,-,0.3,0.1,0.2,0.2,0.4,0.6,5.8,-,0.2,-,2011-12
Magaye Gueye,Everton,fr,26,AM(LR),179,73,3(14),528,1,2,1,-,0.9,80.3,0.4,1,0.2,0.4,0.3,-,0.1,0.3,-,-,0.7,0.3,0.2,0.1,0.8,0.6,13.8,0.6,0.2,-,2011-12
Landon Donovan,Everton,us,34,"M(CLR),FW",173,71,7,630,-,3,1,-,0.9,79.7,0.3,1,1.9,1.7,1.1,-,0.7,0.6,0.1,-,2.3,0.9,1.4,-,0.6,1.9,29.6,1.4,0.4,0.3,2011-12
Sylvain Distin,Everton,fr,38,D(C),193,87,24(3),2217,-,1,4,-,0.3,71.8,2,1,1.6,2.5,0.4,0.9,8,0.3,0.6,-,0.2,-,0.4,0.1,0.2,0.1,30.5,0.1,2.4,-,2011-12
Tim Howard,Everton,us,37,GK,187,88,38,3420,1,-,1,-,-,49.1,-,2,-,-,-,-,1.1,0.1,-,-,-,-,0.1,-,-,-,25.2,-,7.7,-,2011-12
Diniyar Bilyaletdinov,Everton,ru,31,M(CLR),185,77,7(3),526,-,1,-,-,0.8,74.8,1.2,-,1,0.7,0.6,-,0.7,0.4,-,-,1.5,0.5,0.7,0.2,1.2,0.9,20.2,0.8,0.3,-,2011-12
Victor Anichebe,Everton,ng,28,FW,185,80,5(7),444,5,-,1,-,0.9,62.2,1.3,-,0.3,0.2,0.3,-,-,0.2,0.1,-,0.3,0.1,0.8,0.3,0.8,0.9,9.9,-,0.2,0.1,2011-12
