name,nat,tm,age,pos,cm,kg,app,min,G,A,yel,red,spG,pa%,aerWon,moM,tac,int,fouls,offW,clear,drbP,blcks,ownG,KP,drb,fouled,cOff,disp,unsT,avgP,crosses,longB,thrB
John Arne Riise,Fulham,no,35,D(L),188,77,17(3),1488,-,-,2,-,0.9,74.1,1.2,-,1.6,1.6,0.7,0.2,4.5,0.7,0.5,-,0.8,0.7,0.3,0.1,0.5,0.8,27.8,0.6,2.7,-
Mesca,Fulham,gw,23,Midfielder,175,66,0(1),18,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,2,4,-,-,-
Elsad Zverotic,Fulham,me,29,"D(R),DMC",178,76,5(1),405,-,-,-,-,0.7,77,1,-,2,0.7,0.8,0.2,2.2,1.5,-,-,0.5,0.2,1.3,-,0.2,0.2,29,1.2,0.8,-
Bryan Ruiz,Fulham,cr,31,M(CR),188,78,8(4),774,1,3,-,-,0.9,80.2,1.5,-,1.1,0.3,0.3,-,0.8,1.6,0.2,-,1.3,1.2,1.7,0.1,2.6,1.3,29.4,0.9,1.4,0.1
Larnell Cole,Fulham,eng,23,Midfielder,168,63,0(1),10,-,-,-,-,-,100,-,-,1,-,-,-,-,-,-,-,1,-,-,-,1,-,1,-,-,-
Steve Sidwell,Fulham,eng,33,M(C),178,70,36(2),3234,7,2,5,-,1.3,83,1.7,6,3.2,2.1,1.6,-,2.4,1.6,0.7,-,0.6,0.7,1.1,0.3,1.3,0.7,38.6,0.1,3.3,-
Dan Burn,Fulham,eng,24,D(C),198,87,6(3),605,-,-,-,-,0.4,68.8,2.3,-,0.7,0.8,0.7,0.3,9,1.1,0.7,-,0.1,-,0.1,-,0.3,0.4,22.8,-,1.8,-
Hugo Rodallega,Fulham,co,31,FW,181,72,6(7),624,2,2,-,-,1.4,69.9,2,-,0.3,0.1,0.5,-,0.2,0.2,0.2,-,1.1,0.2,0.4,0.2,0.8,1.5,13.5,0.1,0.5,-
Mahamadou Diarra,Fulham,ml,35,DMC,182,80,4,338,-,-,1,-,0.3,85.4,0.8,-,1,3,1.3,-,0.8,1,-,-,0.8,-,0.8,-,0.5,0.8,42.8,-,3.5,-
Adel Taarabt,Fulham,ma,27,"AM(CL),FW",180,69,7(5),594,-,1,-,-,2.4,82.4,0.1,1,0.3,0.1,0.3,-,-,0.3,0.1,-,0.6,2.3,1.6,0.2,2.1,0.8,24.2,0.2,1.3,0.1
Damien Duff,Fulham,ie,37,M(LR),178,60,9(6),695,-,3,1,-,0.5,85.5,0.2,-,0.7,0.4,0.4,0.1,0.9,0.5,0.1,-,0.7,0.3,0.6,0.2,1,0.7,12.9,0.7,-,-
Matthew Briggs,Fulham,eng,25,D(L),184,76,0(2),87,-,-,-,-,0.5,83.3,0.5,-,4,-,1,-,1.5,-,-,-,-,0.5,0.5,-,0.5,0.5,15,-,0.5,-
Dimitar Berbatov,Fulham,bg,35,"AM(C),FW",188,79,18,1569,4,1,3,-,1.9,74.8,2.4,-,0.7,0.4,1.6,-,1.1,0.5,0.2,-,1.4,0.8,0.8,1.2,2.1,2.1,36.6,0.2,1.4,0.1
Lewis Holtby,Fulham,de,25,M(CLR),176,72,11(2),924,1,3,2,-,1.5,74.8,1.2,1,2.7,0.8,0.7,-,0.5,1.2,-,-,1.6,1.2,1.2,0.1,1.5,1.5,32.4,0.9,2.2,0.2
Maarten Stekelenburg,Fulham,nl,33,GK,197,92,19,1682,-,-,-,-,-,47.4,0.2,-,-,-,-,-,1.5,0.1,-,-,0.1,0.1,0.1,-,-,0.1,30.2,-,9,-
Scott Parker,Fulham,eng,35,M(C),170,67,27(2),2318,2,1,7,-,0.6,86.1,0.4,1,2.9,1.8,1.3,-,1.4,0.9,0.8,-,0.6,0.9,1.4,-,1.2,1,47.3,-,3,0.1
Patrick Roberts,Fulham,eng,19,Midfielder,167,58,0(2),44,-,-,1,-,-,83.3,-,-,0.5,-,0.5,-,-,0.5,-,-,-,1,-,-,0.5,0.5,9,-,0.5,-
Fernando Amorebieta,Fulham,ve,31,D(CL),192,85,20(3),1846,1,-,5,1,0.5,76,3,1,1,1.9,1.1,0.6,8.3,0.3,0.7,1,0.2,0.3,0.5,-,0.2,0.2,29.5,-,3.5,-
Ravel Morrison,West Ham,eng,23,M(C),175,71,12(4),1155,3,2,5,-,1.3,86.4,0.5,-,1,0.7,0.8,-,0.3,0.3,0.1,-,0.7,2.1,1.2,0.1,1.7,1.1,32.6,0.1,3.3,0.1
Kevin Nolan,West Ham,eng,34,M(C),183,85,33,2694,7,5,7,2,1.5,79,0.7,3,1.8,0.7,1.4,-,1.6,1.2,0.4,-,0.9,0.2,0.5,0.5,1.2,1.1,21.1,-,0.7,0.1
Mladen Petric,West Ham,hr,35,FW,184,81,0(3),65,-,-,-,-,-,75,0.7,-,-,-,0.3,-,-,0.3,-,-,0.3,0.3,0.7,-,0.7,-,5.3,0.3,-,-
Joe Cole,West Ham,eng,34,M(LR),175,63,6(14),741,3,-,2,-,0.9,79.1,0.5,1,0.9,0.5,0.7,-,0.5,0.5,0.1,-,0.2,0.4,0.5,0.4,0.5,0.3,12.2,0.5,0.3,-
Joey O'Brien,West Ham,ie,30,D(LR),180,70,13(4),1235,-,-,4,-,0.2,79.4,0.9,-,1.4,0.8,0.8,0.3,3.5,0.4,0.7,-,0.2,0.4,1,-,0.4,0.7,26.3,0.3,1,0.1
Elliot Lee,West Ham,eng,21,Forward,180,72,0(1),2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-
Razvan Rat,West Ham,ro,35,D(L),178,72,11(4),1133,-,-,1,-,0.4,64.8,0.8,-,1.1,1.7,0.6,0.1,3.9,0.8,0.5,-,0.7,-,0.7,-,0.2,0.4,34.1,0.9,3.4,-
Andy Carroll,West Ham,eng,27,FW,193,79,12(3),1093,2,4,-,1,3.4,60.3,8.9,1,0.5,0.1,1.9,-,1.5,0.3,0.2,-,1,0.3,1.5,0.4,1.5,2.5,26.9,0.1,0.7,-
Matthew Jarvis,West Ham,eng,30,M(LR),173,70,23(9),1950,2,3,1,-,0.5,77.7,0.3,-,0.7,0.2,0.3,-,0.5,0.5,0.1,-,1,0.6,0.6,0.3,0.7,0.7,12,1.1,0.1,-
Roger Johnson,West Ham,eng,33,D(C),191,70,2(2),272,-,-,1,-,0.3,59,4,-,0.8,0.5,0.5,0.8,9.5,-,0.5,-,-,-,0.3,-,-,0.3,20.8,-,2.3,-
Mark Noble,West Ham,eng,29,M(C),180,70,38,3344,3,4,6,1,0.6,82.8,0.3,3,2.9,1.8,1.1,-,1.1,1.4,0.5,-,1.5,0.9,1.1,-,0.9,0.8,51.9,0.8,5.1,0.2
Alou Diarra,West Ham,fr,35,"D(C),M(C)",190,79,1(2),114,-,-,1,-,0.7,70,0.7,-,0.7,0.7,1.3,-,3,0.3,0.3,-,0.3,-,-,-,-,-,10,-,0.3,-
Winston Reid,West Ham,nz,28,D(C),190,87,18(4),1674,1,-,2,-,0.5,76.5,2.4,2,1.1,1.8,1,0.3,7.6,0.2,0.7,-,0.1,-,0.9,-,0.2,0.1,23.6,-,2.3,-
James Tomkins,West Ham,eng,27,D(CR),191,74,31,2601,-,-,5,1,0.4,73.7,4,1,1.7,1.5,0.8,0.6,8.9,0.6,0.6,-,0.1,0.1,0.8,-,0.1,0.2,27.6,-,2.9,-
George McCartney,West Ham,nir,35,D(L),180,69,20(2),1841,-,-,4,-,0.1,78.9,1.5,-,1.6,0.9,0.5,0.2,5,0.4,0.7,-,0.5,0.3,1,-,0.3,0.3,29.7,0.3,2.1,-
Modibo Maiga,West Ham,ml,29,FW,185,76,11(3),1007,1,2,-,-,1.8,60.4,5.9,-,0.5,-,0.9,-,1.1,0.1,0.2,-,0.9,0.3,0.4,0.7,1,1.2,18.2,0.1,0.1,0.1
Jack Collison,West Ham,wls,27,M(C),183,75,6(4),463,-,-,-,-,0.7,81.3,0.5,-,0.7,1.1,0.8,-,0.5,0.7,0.1,-,-,0.1,0.1,-,0.4,0.4,20.3,0.2,1.1,-
Ricardo Vaz Te,West Ham,pt,29,"AM(LR),FW",189,80,3(5),257,2,-,-,-,1.3,63.6,1.1,-,0.4,0.3,0.3,-,0.6,0.4,-,-,0.3,0.1,0.5,0.1,0.6,0.8,9.6,0.1,0.1,-
Carlton Cole,West Ham,eng,32,FW,191,84,9(17),849,6,-,1,-,0.8,57.1,2.2,-,0.2,0.1,0.9,-,0.8,0.1,0.1,-,0.3,0.1,0.4,0.4,1.2,1.5,9.2,-,0.1,-
Jussi Jääskeläinen,West Ham,fi,41,GK,191,81,18,1620,-,1,-,-,-,42.6,0.1,2,0.1,-,0.1,-,0.6,0.1,-,-,0.1,-,0.1,-,-,-,24.5,-,7.7,-
Pablo Armero,West Ham,co,29,"D(L),M(L)",174,81,3(2),322,-,-,1,-,0.2,75.5,0.6,-,1.4,1.4,1,0.2,2.4,1,0.4,-,0.6,0.2,0.6,-,0.2,0.4,22,0.8,0.4,-
Stewart Downing,West Ham,eng,32,M(CLR),180,64,29(3),2511,1,2,-,-,1.3,80.5,0.4,-,0.5,0.8,0.2,-,1.3,0.3,0.1,-,2,1.1,0.9,0.3,0.8,1,25.8,2.6,2,0.1
Adrián,West Ham,es,29,GK,190,80,20,1800,-,-,2,-,-,48.3,0.1,1,-,-,0.1,-,0.5,-,-,-,0.1,-,0.3,-,-,-,28.6,-,12,-
James Collins,West Ham,wls,33,D(C),188,83,22(2),1899,1,-,6,-,0.6,63.8,3.5,1,2,0.7,0.7,0.5,9.8,0.6,1.3,-,0.1,0.1,0.3,0.1,-,0.2,25.6,-,3.4,-
Matthew Taylor,West Ham,eng,34,M(CLR),178,73,16(4),1414,-,-,3,-,0.7,69.1,1.2,-,1.8,0.4,0.6,0.1,2.7,0.9,1.1,-,0.4,0.3,0.8,-,0.7,0.7,25.4,0.4,1.8,-
Antonio Nocerino,West Ham,it,31,M(C),175,74,2(8),254,-,-,3,-,0.3,73.1,0.1,-,0.6,0.4,0.5,-,1.4,0.3,0.1,-,0.4,0.1,0.5,-,0.4,0.3,10.4,0.5,0.2,-
Guy Demel,West Ham,ci,35,D(R),188,88,30(2),2638,1,-,3,-,0.4,73.1,1.2,-,1.6,1.1,0.8,0.1,3.3,0.2,0.5,1,0.4,1,0.6,-,0.8,0.5,26.4,0.6,0.7,-
Mohamed Diamé,West Ham,sn,29,M(CLR),184,80,29(6),2485,4,2,4,-,1.7,79,0.7,1,2.1,0.6,1.3,-,0.6,0.6,0.1,-,0.6,2.1,1,-,1.9,1.8,17.4,0.5,0.8,-
Marco Borriello,West Ham,it,34,FW,180,73,0(2),90,-,-,-,-,0.5,50,1.5,-,1,-,2,-,-,0.5,-,-,-,0.5,1,-,2.5,1,7,-,-,-
Michael Dawson,Tottenham,eng,32,D(C),188,76,31(1),2838,-,-,7,-,0.5,81.6,4.1,3,1.5,2.1,0.9,1.4,7.8,0.5,0.7,-,0.2,0.1,0.4,-,0.2,0.3,49.2,-,6.2,-
Jan Vertonghen,Tottenham,be,29,D(CL),189,86,23,2004,-,-,4,-,0.6,82.9,2.5,1,1.4,1.8,0.5,0.8,4.7,0.7,0.3,-,0.4,0.7,1,0.1,1.2,0.9,43.2,0.2,3.2,-
Mousa Dembélé,Tottenham,be,29,M(CR),185,82,22(6),1823,1,1,5,-,0.5,90.8,1.1,3,2.3,0.6,1.2,-,1.1,0.2,0.1,-,1.1,2.4,1,-,1.7,0.6,40.4,-,2.6,-
Hugo Lloris,Tottenham,fr,29,GK,188,73,37,3330,-,-,2,-,-,45.3,0.2,1,0.1,0.1,0.1,-,1.3,-,-,-,-,0.1,0.1,-,-,-,26,-,6.2,-
Ezekiel Fryers,Tottenham,eng,24,D(L),183,75,3(4),399,-,-,-,-,0.3,74.9,0.7,-,1.6,1,0.1,0.7,1.4,0.3,0.3,-,0.3,0.1,0.7,-,0.4,0.7,34.1,0.7,2.3,-
Danny Rose,Tottenham,eng,26,D(L),173,72,22,1902,1,1,4,1,0.7,78.9,1.3,2,2.6,2,1.4,0.2,3.1,0.8,0.4,-,0.7,1,2,-,1.2,0.6,41.3,0.7,2.1,-
Brad Friedel,Tottenham,us,45,GK,191,92,1,90,-,-,-,-,-,75,-,-,-,-,-,-,2,1,-,-,-,-,-,-,-,-,24,-,6,-
Alex Pritchard,Tottenham,eng,23,AM(CL),171,62,0(1),7,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-
Christian Eriksen,Tottenham,dk,24,M(CLR),175,71,23(2),1984,7,8,3,-,1.9,81.9,0.4,2,1,0.8,0.4,-,0.5,0.7,-,-,2.7,1,0.6,-,1.6,1.4,44.3,1.6,2.2,-
Erik Lamela,Tottenham,ar,24,AM(CLR),183,79,3(6),329,-,1,1,-,0.9,80.1,0.1,-,1.2,0.7,0.6,-,0.1,1.3,-,-,0.7,1,0.4,0.2,1.2,0.4,20.1,0.2,0.1,-
Kyle Walker,Tottenham,eng,26,D(R),178,70,26,2298,1,2,5,-,0.7,82.2,1.9,1,2,2.2,1,0.3,2.7,1,0.2,-,1.2,0.8,1.2,-,1.3,0.6,53.7,0.7,3.8,-
Sandro,Tottenham,br,27,M(C),187,75,10(7),829,1,-,6,-,1,84.4,1,-,1.4,1.8,1.8,-,1.3,0.6,0.4,1,0.5,0.3,0.4,-,0.5,0.5,27.2,0.1,1.3,-
Milos Veljkovic,Tottenham,rs,20,M(C),173,69,0(2),30,-,-,-,-,-,83.7,-,-,-,1,-,-,-,0.5,-,-,0.5,-,-,-,-,-,21.5,-,0.5,-
Gylfi Sigurdsson,Tottenham,is,27,M(CLR),186,79,14(11),1276,5,-,2,-,1.5,84.4,0.2,1,1.1,0.7,0.4,-,0.6,0.4,-,-,0.6,0.4,0.7,0.1,1.1,0.7,20.2,0.3,0.5,-
Nacer Chadli,Tottenham,be,27,AM(CL),189,80,15(9),1455,1,3,1,-,1.4,84.9,1.4,-,0.9,0.5,0.8,-,1.2,0.4,-,-,1.3,1,0.5,0.1,1.3,1.2,30.9,0.4,1.8,-
Etienne Capoue,Tottenham,fr,28,"D(C),M(C)",189,80,8(4),687,1,-,1,-,0.5,84.2,0.9,-,2.1,2.5,1.3,0.3,2.3,1,0.3,-,0.3,0.8,0.7,-,0.9,0.3,35.3,-,2.8,-
Kyle Naughton,Tottenham,eng,27,D(LR),175,73,19(3),1745,-,-,6,-,0.4,83.1,1.1,-,2.7,1.5,1,0.3,2.3,0.9,0.2,-,0.6,0.4,0.6,-,1.2,0.3,46.4,0.4,1.6,-
Roberto Soldado,Tottenham,es,31,FW,179,72,22(6),1932,6,5,6,-,2.1,76.3,0.5,-,0.5,0.1,0.9,-,0.3,0.3,-,-,1,0.4,1,0.3,1,1.2,21,0.1,0.3,0.1
Aaron Lennon,Tottenham,eng,29,M(LR),165,63,26(1),2187,1,3,1,-,0.9,85,0.1,1,1.3,0.6,0.4,-,0.3,0.6,0.1,-,1.4,1.1,0.9,0.1,1.6,0.8,28.5,0.6,0.4,0.1
Paulinho,Tottenham,br,28,M(C),181,77,28(2),2381,6,2,4,1,2.4,84.5,0.5,1,2.2,1.1,1.1,-,1.1,0.8,0.1,-,0.8,0.8,0.6,0.2,1.7,1.6,42.9,0.1,2,0.1
Nabil Bentaleb,Tottenham,dz,21,DMC,187,78,11(4),1069,-,1,2,-,1.1,87.8,0.6,-,2.6,1.7,1.2,-,0.9,0.9,0.2,-,0.5,0.3,0.7,-,0.9,0.7,45.2,0.1,2.5,-
Younes Kaboul,Tottenham,fr,30,D(C),182,75,11(2),943,1,1,1,2,0.6,72.6,2.2,-,1.9,1.9,0.7,1.3,6.3,0.3,0.2,1,0.5,0.4,0.3,-,0.5,0.3,41.6,-,2.9,-
Lewis Holtby,Tottenham,de,25,M(CLR),176,72,6(7),569,1,-,1,-,1.5,82.2,0.2,-,1.5,0.8,1,-,0.1,0.5,-,-,1.3,0.5,0.5,-,1.4,0.7,27.2,1,1.5,0.2
Andros Townsend,Tottenham,eng,25,AM(LR),181,77,12(13),1226,1,-,2,-,2.2,84.9,-,3,1,0.2,0.3,-,0.1,0.7,-,-,1.1,2.7,1.2,-,1.4,1.2,20.4,0.6,0.3,-
Harry Kane,Tottenham,eng,23,"AM(C),FW",188,65,6(4),500,3,-,-,-,2.8,76.9,1.4,1,0.5,0.3,0.3,-,0.5,0.4,0.1,1,0.7,0.5,1.1,0.5,0.9,1.1,16,-,0.6,-
Vlad Chiriches,Tottenham,ro,26,D(CR),184,75,16(1),1414,1,-,1,-,0.2,88.9,1.5,1,2.2,2.3,0.8,1.3,4.4,0.8,0.2,-,0.3,0.8,0.9,-,0.6,0.6,44.9,-,5.8,0.1
Jermain Defoe,Tottenham,eng,33,"AM(R),FW",171,65,3(11),423,1,-,1,-,1.4,80.6,0.1,-,0.1,-,0.4,-,-,0.1,-,-,0.6,0.2,0.4,0.2,0.7,1.2,6.6,0.1,0.1,-
Emmanuel Adebayor,Tottenham,tg,32,FW,191,82,20(1),1809,11,4,-,-,2.1,83.1,1.9,4,1.1,0.2,1.2,-,0.8,0.3,0.1,-,1.6,1,0.6,1.3,3.7,3.3,37.8,0.2,1.8,-
Romelu Lukaku,Everton,be,23,FW,190,94,29(2),2564,15,6,1,-,3.2,66.6,2.9,4,0.3,0.1,0.8,-,0.6,0.2,0.1,-,1.1,1.3,0.4,0.6,1.7,1.6,25.5,0.1,0.6,0.1
Seamus Coleman,Everton,ie,27,"D(R),M(R)",178,67,36,3229,6,2,3,-,0.8,88.5,0.4,1,2,1.3,0.7,0.4,2.4,0.5,0.3,1,1.3,1.8,0.9,0.1,1,0.7,38.7,0.8,1.2,0.1
Leon Osman,Everton,eng,35,M(CLR),173,67,27(11),2174,3,5,4,-,1.3,87.5,0.6,1,1.6,1.1,0.7,0.1,1,0.8,0.2,-,0.7,0.7,0.7,-,1.3,0.7,36.7,0.1,1.9,0.1
Phil Jagielka,Everton,eng,34,D(CR),183,83,26,2316,-,1,2,-,0.6,86.9,2.7,2,1.7,1.9,0.4,0.8,8.8,0.6,0.4,-,0.2,0.2,0.7,-,0.1,0.2,54.5,-,8.5,-
Steven Naismith,Everton,sct,29,"AM(CLR),FW",178,72,13(18),1413,5,2,1,-,1.1,70.5,1.5,1,0.9,0.4,0.8,-,0.4,0.5,-,-,0.5,0.4,1,-,0.7,0.7,18.3,0.1,0.3,0.1
James McCarthy,Everton,ie,25,M(C),180,72,31(3),2856,1,3,5,-,0.6,87.2,1,1,3.3,1.5,1.3,-,1.6,1.2,0.7,-,1.2,0.7,0.8,-,1,0.7,50.3,0.2,4.6,0.1
Gareth Barry,Everton,eng,35,M(C),183,78,32,2849,2,4,10,-,0.5,86.7,1.4,1,2.7,1.6,1.6,0.1,2.5,1.3,0.6,-,1.3,0.4,1.3,-,0.8,0.6,67.3,0.2,7.1,-
John Heitinga,Everton,nl,32,D(C),182,72,0(1),21,-,-,-,-,-,92.3,-,-,-,1,-,-,2,-,1,-,-,-,-,-,-,-,13,-,5,-
Nikica Jelavic,Everton,hr,31,FW,188,88,5(4),379,-,1,-,-,1.9,76.8,1.1,-,0.1,0.1,0.6,-,0.4,0.1,-,-,0.7,0.3,0.4,0.7,1.1,0.7,10.6,0.1,0.2,-
Kevin Mirallas,Everton,be,28,M(CLR),179,68,28(4),2335,9,7,6,-,2.5,83.9,0.1,2,0.7,0.3,1,-,0.2,0.5,-,-,1.9,1.4,1,0.6,1.7,1.3,22.3,1.7,0.6,0.1
Leighton Baines,Everton,eng,31,"D(L),M(L)",170,74,32,2840,5,4,6,-,0.7,85.7,0.4,3,2.9,1.1,0.8,-,2.5,0.6,0.2,-,1.5,1,1.8,0.3,0.8,0.9,47.5,1.3,1.8,-
Steven Pienaar,Everton,za,34,M(L),173,69,19(4),1635,1,2,2,-,0.9,83.3,0.3,-,1.2,0.8,1,-,0.3,0.8,0.1,-,1.3,0.9,2,0.1,1.5,1.2,40.1,0.3,1.4,0.3
Gerard Deulofeu,Everton,es,22,AM(R),171,68,9(16),895,3,3,1,-,1.2,78.5,-,1,0.3,0.3,0.3,-,-,0.4,-,-,0.4,1.8,0.4,0.1,1,0.8,11,0.3,0.3,-
Antolin Alcaraz,Everton,py,34,D(C),184,80,5(1),495,-,-,-,-,0.3,83.5,3.3,-,2.3,2.7,0.5,0.7,8.8,0.3,1,1,-,1,0.5,-,0.2,0.2,43.5,-,4,-
Arouna Koné,Everton,ci,32,"AM(LR),FW",182,78,0(5),79,-,-,-,-,0.6,78.6,0.2,-,-,-,-,-,-,-,-,-,0.4,0.2,0.2,0.4,0.6,0.8,5.6,-,-,-
Tony Hibbert,Everton,eng,35,D(R),175,71,0(1),3,-,-,-,-,-,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,1,-
Darron Gibson,Everton,ie,28,M(C),183,90,0(1),27,-,-,-,-,-,77.3,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,22,-,3,-
Tim Howard,Everton,us,37,GK,187,88,37,3263,-,1,4,1,-,59.8,0.1,-,0.1,0.2,0.1,-,0.8,0.1,-,1,0.1,-,0.1,-,-,-,28,-,6,-
Luke Garbutt,Everton,eng,23,"D(L),M(L)",179,73,0(1),1,-,-,-,-,-,50,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-
John Stones,Everton,eng,22,D(CR),188,70,15(6),1368,-,-,1,-,-,89.8,1.5,1,1.2,0.9,0.1,0.4,4.1,0.4,0.9,-,0.3,0.7,0.4,-,0.4,0.4,36.9,-,4.3,-
Sylvain Distin,Everton,fr,38,D(C),193,87,33,2926,-,-,3,-,0.4,85,2.6,-,1.6,1.7,0.3,0.8,8.4,0.5,0.5,-,0.1,0.5,0.4,0.1,0.2,0.2,47.6,-,4.6,-
Joel Robles,Everton,es,26,GK,195,90,1(1),156,-,-,-,-,-,52.5,-,-,-,-,-,-,0.5,-,-,-,-,-,-,-,-,-,30.5,-,9,-
Marouane Fellaini,Everton,be,28,M(C),194,85,3,270,-,-,-,-,1.7,89.1,6.3,-,4.3,0.7,2.7,-,5.3,2,-,-,1,-,0.7,0.3,3,0.7,73.3,0.3,4.3,-
Lacina Traoré,Everton,ci,26,FW,203,87,0(1),1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-
Aiden McGeady,Everton,ie,30,M(LR),178,72,4(12),470,-,1,-,-,0.6,81.5,-,-,0.6,0.3,0.1,-,0.2,0.4,0.1,-,0.4,1.4,0.2,0.1,0.6,0.6,11.1,0.6,0.9,0.1
Victor Anichebe,Everton,ng,28,FW,185,80,0(1),1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Bryan Oviedo,Everton,cr,26,D(L),172,69,8(1),718,2,2,1,-,1.7,85,0.3,1,3.2,0.9,1.2,0.2,1.7,0.4,-,1,0.9,0.7,1.1,0.1,1.2,0.9,31.8,1.7,0.9,-
Ross Barkley,Everton,eng,22,M(CL),189,76,25(9),2291,6,-,5,-,2.3,85,0.7,2,1,0.6,0.8,0.1,0.5,0.7,0.1,-,0.8,2.4,1.9,0.1,1.7,1.1,36.2,0.2,2.8,0.1
Nani,Manchester United,pt,29,"M(CLR),FW",175,66,7(4),560,-,-,-,-,1.5,78.4,0.4,-,1.2,0.4,0.5,-,0.4,0.5,-,-,1,2.3,0.8,0.3,1.5,1.8,27.7,0.8,0.5,-
Rio Ferdinand,Manchester United,eng,37,D(C),189,82,12(2),1128,-,-,-,-,-,89.1,1.1,-,0.7,1.4,-,0.4,6.3,0.3,0.5,-,-,0.2,0.2,-,0.4,-,41.1,-,4.6,-
Ashley Young,Manchester United,eng,31,"D(R),M(LR)",180,65,13(7),1030,2,1,4,-,0.9,79.2,0.6,-,0.7,0.5,0.9,0.1,0.8,0.2,0.1,-,0.8,0.7,1,0.4,1,0.8,22.8,0.8,1.3,-
James Wilson,Manchester United,eng,20,FW,184,73,1,64,2,-,-,-,4,66.7,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,18,-,-,-
Chris Smalling,Manchester United,eng,26,D(CR),192,81,21(4),1938,1,-,2,-,0.5,82.7,2.5,-,1.7,1,0.8,0.2,7.2,0.1,0.6,-,0.4,0.6,0.6,0.2,0.2,0.4,39.4,0.4,2.8,-
Juan Mata,Manchester United,es,28,AM(CLR),170,63,14(1),1231,6,4,-,-,1.9,89,0.1,2,1.1,0.6,0.5,-,0.5,1.4,-,-,2.3,0.9,1.7,0.5,3,0.9,56.5,0.9,3.2,0.3
Fabio,Manchester United,br,26,D(LR),172,65,1,90,-,-,-,-,1,88.2,-,-,2,-,1,-,4,-,-,-,1,-,-,-,2,-,51,1,-,-
Robin van Persie,Manchester United,nl,33,FW,183,71,18(3),1584,12,3,2,-,3,76.7,1,1,0.5,0.2,1.2,-,0.8,0.2,-,-,0.8,0.7,0.5,1,1.3,1.2,18.4,0.4,0.9,-
Tom Cleverley,Manchester United,eng,27,M(CLR),175,67,18(4),1581,1,-,3,-,0.7,89.6,0.3,-,2.2,1.5,0.7,-,0.9,1.3,0.2,-,0.5,0.2,1.4,-,0.9,0.4,51.7,0.1,3.8,-
Danny Welbeck,Manchester United,eng,25,"AM(CLR),FW",185,73,15(10),1461,9,1,2,-,1.8,87.4,0.4,2,0.7,0.9,0.4,-,0.9,0.5,-,-,0.5,0.8,1.2,-,1.6,1.6,20.9,-,0.5,-
Alexander Buttner,Manchester United,nl,27,D(L),174,75,5(3),497,-,-,2,-,0.6,88.4,1.1,-,2,0.9,0.9,-,2.6,0.4,0.3,-,0.4,0.6,1,-,0.8,0.6,32.4,0.5,0.5,-
Wayne Rooney,Manchester United,eng,30,"AM(CL),FW",176,83,27(2),2448,17,10,8,-,3.5,80.1,0.9,6,1,1,1.1,0.1,1.1,0.9,0.2,-,1.9,1.4,1,0.5,2.3,1.6,45.7,1.2,4.9,0.2
Ryan Giggs,Manchester United,wls,42,M(CL),180,68,6(6),504,-,-,3,-,0.4,83.3,0.2,-,0.5,1,0.5,-,0.9,0.6,0.1,-,0.8,0.6,0.1,-,0.9,0.3,23.9,0.8,1.3,0.1
Patrice Evra,Manchester United,fr,35,"D(L),M(L)",174,74,33,2884,1,3,2,-,0.6,83.5,2.1,3,2.4,1.5,1.1,0.1,5.5,0.9,0.2,-,1.2,0.8,0.9,0.4,0.8,0.6,38.1,0.9,1,-
Antonio Valencia,Manchester United,ec,31,"D(R),M(R)",181,83,20(9),1941,2,3,6,1,0.6,85.2,1.2,1,1.7,1.3,1.3,-,0.8,0.6,0.2,-,0.9,1,0.8,0.2,0.9,1.1,36.3,0.6,0.8,0.1
Phil Jones,Manchester United,eng,24,"D(CR),DMC",185,72,26,2174,1,2,5,-,0.5,88.3,2.1,-,2.3,2,1.2,0.3,5.8,0.7,0.5,-,0.6,0.3,1,-,0.4,0.5,41.3,0.3,2.4,0.1
Marouane Fellaini,Manchester United,be,28,M(C),194,85,12(4),1106,-,1,2,-,1.6,88.5,3.1,-,2.8,1.9,2.1,0.1,3.3,1,0.2,-,0.3,0.6,1.1,0.2,1.4,0.8,50.5,0.1,2,-
David de Gea,Manchester United,es,25,GK,192,76,37,3330,-,-,1,-,-,55.7,0.1,1,-,-,-,-,0.5,-,-,-,-,-,0.1,-,-,-,24.1,-,6.9,-
Wilfried Zaha,Manchester United,eng,23,AM(LR),180,66,0(2),28,-,-,-,-,0.5,63.6,-,-,2.5,-,1,-,-,0.5,-,-,-,0.5,1,-,1.5,0.5,5.5,-,-,-
