name,nat,tm,age,pos,cm,kg,app,min,G,A,yel,red,spG,pa%,aerWon,moM,tac,int,fouls,offW,clear,drbP,blcks,ownG,KP,drb,fouled,cOff,disp,unsT,avgP,crosses,longB,thrB,season
Paul Konchesky,Fulham,eng,35,D(L),178,69,1,90,-,-,-,-,-,78.6,-,-,2,2,2,-,2,-,-,-,4,-,-,-,-,-,42,10,3,1,2010-11
Mousa Dembélé,Fulham,be,29,M(CR),185,82,22(2),1923,3,3,-,-,2,81.5,1.1,2,1.7,0.8,2,-,0.6,0.3,-,-,1.6,2,1.9,0.4,3.4,2.4,33.3,0.3,0.6,0.1,2010-11
Kagisho Dikgacoi,Fulham,za,31,M(C),180,76,0(1),4,-,-,-,-,-,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,1,-,2010-11
David Stockdale,Fulham,eng,30,GK,191,84,7,630,-,-,-,-,-,39.5,-,-,-,-,-,-,0.9,-,-,-,-,-,0.1,-,-,-,30,-,7.1,-,2010-11
Simon Davies,Fulham,wls,36,"D(C),M(C),FW",178,72,25(5),2212,4,4,-,-,1.1,81,0.4,2,1.8,1.2,0.6,-,0.8,0.8,-,-,2.1,0.4,1,0.2,1,0.9,32.9,1.7,1,0.1,2010-11
Stephen Kelly,Fulham,ie,33,D(LR),184,82,8(2),729,-,-,-,-,-,71.3,1.4,-,2.2,1,0.9,0.4,5.6,0.7,0.1,-,0.6,0.1,0.4,-,0.1,0.4,27.5,0.5,0.7,-,2010-11
Aaron Hughes,Fulham,nir,36,D(CR),183,71,38,3406,1,-,-,-,0.4,77.1,2.8,1,1.2,2,0.5,1.3,10.2,0.2,0.5,-,0.2,0.1,0.9,-,0.2,0.4,36.5,-,1.8,-,2010-11
Diomansy Kamara,Fulham,sn,35,M(L),181,72,7(3),536,2,-,-,-,1.7,72.5,0.8,-,0.6,0.4,0.8,-,0.3,0.5,-,-,0.8,0.2,0.5,1.4,3.1,1.5,14.2,0.2,0.5,-,2010-11
Eddie Johnson,Fulham,us,32,FW,183,82,1(10),213,-,-,-,-,0.5,69.5,1.2,-,0.1,-,0.3,-,0.3,0.1,-,-,0.2,0.1,0.6,0.2,0.9,0.5,8.6,0.1,0.1,0.1,2010-11
Dickson Etuhu,Fulham,ng,34,"AM(CR),FW",188,83,23(5),1970,2,2,3,-,0.7,80,1.5,-,2.5,2.1,1.5,-,1.3,0.6,0.4,-,0.8,0.2,0.3,-,0.7,1.1,33.9,0.1,0.8,-,2010-11
Philippe Senderos,Fulham,ch,31,D(C),190,86,3,270,-,-,-,-,-,73.5,1.3,-,2.3,2,1,1,11.7,0.3,-,-,-,0.3,-,-,0.7,0.3,27.7,-,1.3,-,2010-11
John Pantsil,Fulham,gh,35,D(R),178,76,15(1),1344,-,-,6,-,0.1,72.5,0.9,-,2.1,1.7,1,0.5,5.3,0.9,0.3,3,0.9,0.6,0.8,-,1.2,0.5,43.3,0.8,2.3,-,2010-11
Rafik Halliche,Fulham,dz,30,D(C),187,77,0(1),14,-,-,-,-,-,63.6,-,-,2,1,-,-,4,-,-,-,-,-,-,-,-,-,11,-,-,-,2010-11
Brede Hangeland,Fulham,no,35,D(C),195,85,37,3330,6,1,5,-,0.5,76.6,3.3,4,1.6,2.2,1.1,0.6,11.4,0.6,1.1,2,0.3,0.3,0.7,-,0.2,0.1,41.8,-,2.1,-,2010-11
Eidur Gudjohnsen,Fulham,is,37,"AM(C),FW",185,82,4(6),409,-,1,1,-,1.1,76.4,0.1,-,0.4,0.5,0.8,-,0.3,0.7,0.1,-,0.9,0.5,0.5,0.1,1.2,0.5,19.1,0.1,0.5,0.2,2010-11
Bjorn Helge Riise,Fulham,no,33,DMC,174,70,0(3),26,-,-,-,-,-,61.5,-,-,0.7,0.3,-,-,-,0.7,-,-,-,-,-,-,0.7,0.7,4.3,-,-,-,2010-11
Carlos Salcido,Fulham,mx,36,D(C),176,72,22(1),1904,-,2,3,-,0.9,77.2,0.8,-,2.6,1.7,0.8,0.2,3.6,1.5,0.3,-,0.5,0.6,0.3,0.1,0.7,0.7,32.7,0.5,1.2,-,2010-11
Jonathan Greening,Fulham,eng,37,AM(C),183,69,6(4),528,-,2,2,-,0.2,89.3,1.2,-,1.4,1.7,0.8,0.1,0.6,0.7,0.1,-,0.8,0.3,0.3,-,0.4,0.5,33.6,1.1,1.7,-,2010-11
Steve Sidwell,Fulham,eng,33,M(C),178,70,10(2),940,2,1,3,-,1.5,76.6,1.3,-,2.5,2.9,1.8,-,2.7,1.2,0.3,-,0.3,0.3,0.8,0.2,1,0.8,35.3,0.1,2.5,-,2010-11
Mark Schwarzer,Fulham,au,43,GK,194,95,31,2790,-,-,-,-,-,45.5,0.1,-,-,-,-,-,1.6,0.1,-,-,0.1,-,0.4,-,-,-,30.4,-,9.3,-,2010-11
Zoltán Gera,Fulham,hu,37,M(CLR),183,75,10(17),1111,1,1,2,1,1.5,77.2,1.1,1,1.3,0.7,0.8,-,0.4,0.8,-,-,1,0.5,1,0.1,1.4,0.8,22.8,0.4,0.8,0.1,2010-11
Damien Duff,Fulham,ie,37,M(LR),178,60,22(2),1884,4,2,3,-,1.6,83.8,-,1,1.5,0.9,0.7,-,1,0.3,0.1,-,1.2,0.5,1.9,0.3,1.3,1.6,26.5,1.5,0.6,0.1,2010-11
Matthew Briggs,Fulham,eng,25,D(L),184,76,3,198,-,-,-,-,0.3,67.4,-,-,2,1,0.7,-,2.3,1.7,-,-,0.3,0.3,0.7,-,1,0.7,14.3,-,1,-,2010-11
Chris Baird,Fulham,nir,34,"D(LR),DMC",185,74,25(4),2386,2,1,5,-,0.7,76.7,1.2,1,2.4,1.6,0.6,0.1,4.2,1.1,0.4,-,0.8,0.1,0.5,-,0.2,0.3,45.1,0.4,3.2,0.1,2010-11
Danny Murphy,Fulham,eng,39,"DMC,M(R)",175,67,37,3130,-,4,8,-,0.8,80,0.5,-,3.2,2.8,1.4,-,1,1.3,0.3,-,1.3,0.5,0.9,-,1.8,0.6,63,0.6,4.7,0.1,2010-11
Gaël Kakuta,Fulham,fr,25,M(LR),172,65,2(5),233,1,-,-,-,1.4,74.8,0.1,-,0.4,0.4,-,-,0.3,0.6,-,-,1,0.9,0.3,-,0.9,0.7,18.1,0.7,0.7,0.1,2010-11
Kevin Foley,Wolverhampton Wanderers,ie,31,D(R),175,70,30(3),2728,2,2,3,-,0.3,75.8,0.4,-,1.1,1.9,0.5,0.1,2.4,0.2,0.2,-,0.6,0.3,0.5,-,0.5,0.6,43.8,0.6,2.6,0.1,2010-11
Michael Mancienne,Wolverhampton Wanderers,eng,28,"D(CLR),M(C)",184,80,13(3),1118,-,-,1,-,0.2,77.2,1,-,2.1,1.8,0.6,0.3,2.9,0.5,0.8,-,0.2,0.4,0.5,-,0.4,0.3,25.8,0.1,1.9,-,2010-11
Michael Kightly,Wolverhampton Wanderers,eng,30,M(LR),173,71,1(3),160,-,-,1,-,0.8,84.1,-,-,1,0.3,1,-,-,-,-,-,0.5,0.5,0.3,-,0.3,1,15.8,0.8,0.5,-,2010-11
Sam Vokes,Wolverhampton Wanderers,wls,26,FW,186,90,0(2),28,-,-,-,-,-,40,1,-,-,-,1,-,-,-,-,-,0.5,-,-,-,0.5,0.5,5,-,-,-,2010-11
Ronald Zubar,Wolverhampton Wanderers,fr,30,D(C),186,84,14(1),1258,1,-,4,-,0.9,71.8,2.3,3,2.6,2.6,1.1,0.5,5.1,0.5,0.4,1,0.5,0.5,0.8,0.1,0.7,0.7,35.5,0.1,1.2,-,2010-11
Stephen Hunt,Wolverhampton Wanderers,ie,35,M(L),175,79,14(6),1341,3,2,5,-,1.3,68.8,0.5,-,1.7,1.1,1.4,-,0.4,0.8,0.2,-,1.1,0.2,1.2,0.2,1.5,1.1,18.9,1.5,0.4,-,2010-11
Sylvan Ebanks-Blake,Wolverhampton Wanderers,eng,30,"AM(L),FW",178,84,11(19),1308,7,3,-,-,1.5,70.6,0.8,-,0.8,0.3,1.5,-,0.1,0.2,0.1,-,0.6,0.1,0.8,0.4,1,1.2,11.2,0.3,0.2,0.1,2010-11
Matthew Jarvis,Wolverhampton Wanderers,eng,30,M(LR),173,70,34(3),3056,4,6,2,-,1.1,77.4,0.3,-,0.7,0.6,0.3,0.1,0.6,0.2,0.1,-,1.8,0.8,0.8,0.2,1.1,1,22.8,1.9,0.3,0.1,2010-11
Marcus Hahnemann,Wolverhampton Wanderers,us,44,GK,191,100,14,1260,-,-,1,-,-,42.7,-,-,0.1,-,-,-,1.2,0.1,-,-,0.1,-,0.1,-,-,0.1,42,-,12.7,-,2010-11
George Elokobi,Wolverhampton Wanderers,cm,30,D(C),185,84,23(4),2120,2,2,6,-,0.5,70.1,1.7,-,2,1.2,0.9,0.2,4.9,0.9,0.3,-,0.4,0.4,0.3,-,0.4,0.6,38.8,0.3,1.9,0.1,2010-11
Adam Hammill,Wolverhampton Wanderers,eng,28,M(LR),180,73,7(3),544,-,1,-,-,0.8,77.4,-,-,1.3,0.4,0.4,-,-,0.5,0.2,-,0.8,0.8,1.5,0.1,1.5,1,16.4,0.7,0.3,0.2,2010-11
Geoffrey Mujangi Bia,Wolverhampton Wanderers,be,27,M(L),176,71,0(1),11,-,1,-,-,1,75,-,-,-,2,-,-,-,-,-,-,1,-,-,-,-,-,4,1,-,-,2010-11
Richard Stearman,Wolverhampton Wanderers,eng,29,D(C),188,67,27(4),2499,-,-,7,-,0.1,74.4,1.6,1,2,1.2,0.9,1.2,6.4,0.6,1.2,1,0.1,0.3,0.9,0.1,0.2,0.3,27.5,-,1.5,-,2010-11
Steven Fletcher,Wolverhampton Wanderers,sct,29,FW,186,76,15(14),1399,10,2,1,-,1.5,65.1,2.1,2,0.5,0.4,1.3,-,0.4,0.3,0.1,-,0.7,0.2,0.8,0.8,1.6,1,17.3,0.1,0.2,-,2010-11
Christophe Berra,Wolverhampton Wanderers,sct,31,D(C),186,81,31(1),2790,-,-,5,1,0.6,70.2,2.9,1,1.6,1.8,1.4,1.6,8.7,0.5,0.8,-,0.2,0.1,1.3,0.1,0.1,0.3,28.3,-,1.4,-,2010-11
David Edwards,Wolverhampton Wanderers,wls,30,M(C),183,78,12(3),922,1,1,-,-,1.1,75.6,1.2,-,1.9,1.7,0.6,-,0.5,0.6,0.1,-,0.7,0.1,0.7,0.1,1.1,0.7,26.2,0.3,0.3,0.1,2010-11
Andy Keogh,Wolverhampton Wanderers,ie,30,FW,183,70,0(1),40,-,-,-,-,-,63.6,-,-,-,1,1,-,-,-,-,-,1,-,-,-,-,3,11,-,-,-,2010-11
Stephen Ward,Wolverhampton Wanderers,ie,31,D(L),184,72,27(7),2396,1,1,2,-,0.5,73.8,1.2,-,1.4,0.7,0.6,0.2,1.7,0.4,0.1,-,0.6,0.3,0.8,0.4,0.7,0.9,30.2,0.4,1.1,-,2010-11
Adlène Guédioura,Wolverhampton Wanderers,dz,30,M(C),183,74,4(6),367,1,1,2,-,1.5,75.8,0.7,-,0.7,0.7,1.3,-,0.8,0.4,-,-,0.5,0.5,1.2,-,1.3,0.7,12,0.1,0.7,-,2010-11
Jamie O'Hara,Wolverhampton Wanderers,eng,29,M(C),180,72,13(1),1118,3,1,3,-,2.4,82.7,0.4,2,1.7,1.1,0.5,-,0.6,0.4,0.1,-,1.5,0.5,0.8,0.1,1.1,1,50.9,1.6,5.5,0.1,2010-11
Greg Halford,Wolverhampton Wanderers,eng,31,"D(CR),M(CR),FW",193,85,0(2),20,-,-,1,-,0.5,36.4,0.5,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,5.5,-,-,-,2010-11
Marcus Bent,Wolverhampton Wanderers,eng,38,Forward,183,76,0(3),12,-,-,-,-,-,57.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.3,-,-,-,2010-11
Steven Mouyokolo,Wolverhampton Wanderers,fr,29,"D(CL),DMC",190,86,2(2),159,-,-,-,-,0.3,65.3,0.8,-,1.5,0.8,0.8,0.3,4,0.5,0.3,-,-,-,-,-,-,-,12.3,-,0.8,-,2010-11
Jelle Van Damme,Wolverhampton Wanderers,be,32,D(CL),191,87,4(2),280,1,1,2,-,0.7,66.4,1.3,-,1.2,0.7,2,-,1.2,0.7,0.3,-,1,0.2,1,0.2,0.3,1.3,20.8,0.7,0.2,-,2010-11
Nenad Milijas,Wolverhampton Wanderers,rs,33,"AM(CR),FW",185,81,20(3),1720,2,3,1,-,2.4,76.8,0.6,1,1.4,1.5,0.7,-,0.7,0.6,0.3,-,1.1,0.4,0.9,-,1,0.5,42.8,0.5,2.5,0.3,2010-11
Kevin Doyle,Wolverhampton Wanderers,ie,32,FW,180,79,25(1),2188,5,4,1,-,2,75,1.9,-,1,0.3,1.4,-,0.7,0.2,0.1,-,1.1,0.6,2.7,0.7,2.8,2.3,26.4,0.4,0.3,0.2,2010-11
Karl Henry,Wolverhampton Wanderers,eng,33,M(C),183,76,28(1),2427,-,2,8,1,0.4,82,0.6,-,2.2,1.4,1.7,-,1.1,0.6,0.4,-,0.5,0.2,1.3,-,0.7,0.8,42.4,0.2,2.8,0.1,2010-11
David Jones,Wolverhampton Wanderers,eng,31,M(C),183,80,11(1),955,1,-,1,-,1.3,83.7,0.3,-,1.7,0.8,1.4,-,1,0.7,0.1,-,1.1,0.3,1.1,-,1.5,0.4,47.6,0.5,2.2,0.3,2010-11
Wayne Hennessey,Wolverhampton Wanderers,wls,29,GK,198,90,24,2160,-,-,-,-,-,37.8,0.1,-,-,-,-,-,1.1,-,-,-,-,-,0.1,-,-,-,38,-,12.5,-,2010-11
Jody Craddock,Wolverhampton Wanderers,eng,41,D(CL),185,78,14(1),1176,1,-,5,-,0.6,69.9,1.9,-,1.6,1.1,1.4,0.7,8.3,0.6,0.8,-,0.1,-,0.7,-,0.1,0.3,17.7,-,1.7,-,2010-11
Tom Huddlestone,Tottenham,eng,29,DMC,180,80,13(1),1165,2,2,3,-,2.1,82.1,0.4,-,1.6,1,1.3,0.2,1.8,0.9,0.7,-,1.6,0.3,0.5,-,1,0.9,55.8,0.4,9,0.1,2010-11
Roman Pavlyuchenko,Tottenham,ru,34,FW,188,80,18(11),1595,9,4,3,-,2.6,75.5,0.6,1,0.4,0.2,1.1,-,0.2,0.2,-,-,1,0.4,0.6,0.4,1.7,1.6,16.3,0.2,0.9,0.1,2010-11
Luka Modric,Tottenham,hr,31,M(C),174,65,32,2801,3,2,3,-,1.7,86.5,0.6,2,1.9,2.5,0.5,-,0.6,1,0.2,-,2.1,2.2,1.4,0.1,2.1,1.5,62.5,0.4,5.6,0.1,2010-11
Michael Dawson,Tottenham,eng,32,D(C),188,76,24,2160,1,-,6,-,0.6,79.9,4,2,2,2,0.8,0.6,11.1,0.8,1.1,-,0.2,-,0.8,-,0.2,0.3,43.8,0.1,6.2,-,2010-11
Robbie Keane,Tottenham,ie,36,FW,176,73,2(5),223,-,-,-,-,0.9,81.1,-,-,0.1,0.1,-,-,0.1,0.1,-,-,0.3,-,0.1,0.3,0.6,0.6,7.6,-,0.3,-,2010-11
Sebastien Bassong,Tottenham,cm,30,D(C),187,73,7(5),823,1,-,-,-,0.3,77.1,2.7,-,1.6,0.7,0.8,0.7,7.5,-,0.6,-,-,0.1,0.4,-,0.5,0.3,22.9,-,0.4,-,2010-11
Alan Hutton,Tottenham,sct,31,D(R),185,72,19(2),1704,2,1,2,-,0.6,78.5,1.3,1,2.3,1.4,0.8,0.3,3.2,0.6,0.5,-,0.7,0.6,1.5,-,0.9,0.6,37.9,0.7,2.1,-,2010-11
Jermaine Jenas,Tottenham,eng,33,M(C),180,73,14(5),1320,-,1,2,-,1.2,87.7,0.5,-,1.4,2.2,0.7,-,1.2,0.7,0.6,-,1.1,0.7,0.8,0.1,1.1,0.9,46.2,0.1,4.5,0.1,2010-11
Danny Rose,Tottenham,eng,26,D(L),173,72,4,352,-,1,-,-,0.5,80.3,1.5,-,3.3,2.5,0.3,0.8,3.8,0.5,0.3,-,0.8,2.5,3,-,0.8,1.8,55.8,0.5,4.3,-,2010-11
Kyle Walker,Tottenham,eng,26,D(R),178,70,0(1),3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2010-11
Ledley King,Tottenham,eng,35,"D(L),DMC",188,82,6,494,-,-,-,-,0.3,85.8,3.3,-,2.8,1.8,0.3,0.2,7.7,0.3,1.2,-,0.2,-,0.7,-,0.2,0.2,38.7,-,2,-,2010-11
Sandro,Tottenham,br,27,M(C),187,75,11(8),1076,1,-,4,-,1.1,82,0.7,-,3.7,2.2,1.4,-,1.7,0.6,0.2,-,0.6,0.3,0.6,-,1,0.8,31.2,0.3,2.1,-,2010-11
Steven Pienaar,Tottenham,za,34,M(L),173,69,5(3),494,-,1,1,-,1.8,80.1,0.5,-,1.5,1.5,1.1,-,0.9,1,-,-,1.1,1.8,1.4,-,2.6,1.4,28.9,0.5,0.6,-,2010-11
Carlo Cudicini,Tottenham,it,43,GK,185,74,8,720,-,-,-,-,-,75.9,-,-,-,-,-,-,0.4,-,-,-,-,-,0.3,-,-,-,23.4,-,7,-,2010-11
Wilson Palacios,Tottenham,hn,32,M(C),178,71,16(5),1226,-,-,5,-,0.4,86.7,0.4,-,2.2,0.6,1.2,-,1.2,0.9,0.2,-,0.5,0.5,0.7,-,1,0.4,32.2,-,2.7,-,2010-11
Heurelho Gomes,Tottenham,br,35,GK,191,91,30,2700,-,-,4,-,-,54.3,-,2,-,0.1,0.1,-,2.1,-,-,-,0.1,-,0.3,-,-,-,22.9,-,7.6,-,2010-11
Niko Kranjcar,Tottenham,hr,32,M(CL),185,84,2(11),368,2,-,1,-,1,82.9,0.5,1,0.7,0.5,0.4,-,0.3,0.4,-,-,0.4,0.5,0.4,-,1,0.5,16.6,0.3,1.2,0.2,2010-11
Aaron Lennon,Tottenham,eng,29,M(LR),165,63,25(9),2366,3,2,1,-,0.8,84.4,0.1,1,0.5,0.7,0.4,-,0.4,0.4,-,-,1.9,1.6,1,0.1,1.3,0.7,24.5,1,0.6,0.1,2010-11
Peter Crouch,Tottenham,eng,35,FW,201,75,20(14),1935,4,6,-,-,1.5,64.8,4.1,-,0.4,0.2,1.1,-,1.6,0.1,0.1,1,0.8,0.3,1.1,0.2,1.2,1.2,20.9,-,0.1,-,2010-11
William Gallas,Tottenham,fr,39,D(C),181,69,26(1),2339,-,-,5,-,0.4,86.6,2,2,1.6,2.2,1,0.7,8.1,0.1,0.6,-,0.2,0.1,0.3,0.1,0.4,0.4,34.1,-,4.1,-,2010-11
Younes Kaboul,Tottenham,fr,30,D(C),182,75,19(2),1635,1,1,2,1,1.2,76.4,2.7,-,2.2,1.8,1,0.3,7.3,0.7,0.4,-,0.3,0.7,0.7,-,1,0.6,36.1,0.1,2.1,-,2010-11
David Bentley,Tottenham,eng,32,D(C),175,68,1(1),102,-,-,1,-,3,90.4,-,-,0.5,-,0.5,-,-,-,-,-,3,-,2,-,1.5,0.5,26,3,0.5,-,2010-11
Vedran Corluka,Tottenham,hr,30,D(C),192,84,13(2),1167,-,1,1,-,0.4,81.6,1.1,-,2.2,1.3,0.6,0.2,4.1,0.3,0.5,-,0.8,0.2,0.5,-,0.4,0.5,42.9,0.5,3.6,-,2010-11
Jermain Defoe,Tottenham,eng,33,"AM(R),FW",171,65,16(6),1481,4,2,-,1,3.1,85.6,0.4,1,0.4,0.5,0.4,-,0.1,0.3,-,-,1,0.9,1.2,0.8,1.8,1.5,12.3,-,0.2,-,2010-11
Benoit Assou-Ekotto,Tottenham,cm,32,D(L),178,69,30,2573,-,-,2,-,0.4,71.3,1,2,2.7,3.6,1.1,0.2,3.8,0.6,0.3,-,0.7,1.1,1.4,-,1,0.6,50.6,0.5,6.6,-,2010-11
Gareth Bale,Tottenham,wls,27,"M(CLR),FW",183,74,29(1),2452,7,1,1,-,2.1,74.3,1.1,3,1.5,1.6,0.4,0.1,1.6,0.4,0.2,-,1.6,2.1,1.9,0.3,1.4,1.8,28.8,2,1.2,0.1,2010-11
Giovani dos Santos,Tottenham,mx,27,"AM(CLR),FW",179,71,0(3),42,-,-,-,-,-,81,-,-,0.7,-,0.7,-,-,-,-,-,0.3,0.3,0.7,-,0.3,-,7,-,-,-,2010-11
Rafael van der Vaart,Tottenham,nl,33,M(C),176,74,28,2240,13,8,4,-,4,84.2,0.2,3,2.1,0.8,1.3,-,0.1,0.7,0.1,-,2.4,0.7,1.6,0.1,2.1,1.9,44.1,1.3,3.8,0.3,2010-11
Seamus Coleman,Everton,ie,27,"D(R),M(R)",178,67,25(9),2259,4,1,4,1,1.2,78,0.4,1,1.6,0.4,0.8,-,0.7,0.4,0.2,-,0.7,1.3,1.4,0.1,1.8,1.6,19.8,0.4,0.6,0.1,2010-11
Mikel Arteta,Everton,es,34,M(C),183,64,29,2412,3,5,1,1,1.8,86.9,0.7,4,2.2,1.4,1.1,-,0.7,1,0.2,-,2.1,0.9,1.7,-,0.9,0.8,50.8,1.9,5,0.2,2010-11
Tim Cahill,Everton,au,36,"M(C),FW",178,69,22(5),2016,9,3,4,-,2.1,74.3,2.9,3,1.1,1.1,2.2,-,1.2,0.6,0.2,-,1.3,0.4,1.1,0.9,1.8,1.1,30.4,0.1,0.9,-,2010-11
Leon Osman,Everton,eng,35,M(CLR),173,67,20(6),1809,4,5,4,-,2.2,78.5,0.8,4,2,1.2,1.2,-,1.3,0.8,0.2,-,1.1,1.3,1.6,0.1,1.9,1.5,26,0.6,0.9,-,2010-11
Phil Jagielka,Everton,eng,34,D(CR),183,83,31(2),2796,1,-,3,-,0.5,73.6,1.4,-,2.4,2,0.5,0.9,7.6,0.4,1,1,0.2,0.2,0.9,-,0.2,0.3,35.8,-,4.7,-,2010-11
Jack Rodwell,Everton,eng,25,M(C),188,80,14(10),1412,-,1,4,-,1.3,82.8,0.8,-,1.1,0.3,0.8,-,1,0.5,0.3,-,0.3,0.3,0.5,-,0.7,0.5,25,-,1.9,-,2010-11
Adam Forshaw,Everton,eng,24,M(C),185,71,0(1),7,-,-,-,-,-,50,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,2,-,-,-,2010-11
John Heitinga,Everton,nl,32,D(C),182,72,23(4),1897,1,-,9,-,0.6,74.8,0.6,-,1.7,1.4,1.5,0.3,2.1,0.5,0.2,-,0.2,-,0.3,-,0.4,0.1,26.6,0.1,4,-,2010-11
James Vaughan,Everton,eng,28,FW,180,82,0(1),16,-,-,-,-,-,33.3,-,-,-,-,2,-,-,-,-,-,-,-,-,-,1,1,6,-,-,-,2010-11
Yakubu,Everton,ng,33,FW,183,83,7(7),669,1,1,-,-,1.4,72.3,0.2,-,0.4,0.1,1.4,-,0.1,0.1,-,-,1.1,0.2,1,0.6,1.2,1.4,11.9,0.4,0.6,0.1,2010-11
Phil Neville,Everton,eng,39,M(C),180,69,31,2665,1,1,5,-,0.2,77.4,0.7,-,1.8,0.9,1.1,0.1,2.8,0.5,0.5,-,0.8,-,0.5,0.1,0.5,0.5,36.8,0.8,2.5,-,2010-11
Jose Baxter,Everton,eng,24,Forward,175,74,0(1),12,-,-,-,-,2,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,1,-,3,-,-,-,2010-11
Leighton Baines,Everton,eng,31,"D(L),M(L)",170,74,38,3420,5,11,4,-,0.8,79.6,0.7,1,2.2,1.3,0.8,0.3,2.7,0.6,0.3,-,1.9,0.7,1.2,0.1,1.3,0.8,38.6,2.6,1.6,-,2010-11
Steven Pienaar,Everton,za,34,M(L),173,69,18,1576,1,-,2,-,2.2,82.2,0.2,-,1.8,1.7,1.7,-,0.8,0.9,0.1,-,1.6,1.7,3.1,0.1,2.5,1.8,46.8,0.6,2.1,0.6,2010-11
Louis Saha,Everton,fr,38,"AM(L),FW",185,69,14(8),1372,7,-,-,-,3,76,1.8,3,0.5,0.1,1,-,0.7,-,-,-,1,0.7,1.6,0.3,1.8,1.9,17,-,0.3,-,2010-11
Tony Hibbert,Everton,eng,35,D(R),175,71,17(3),1452,-,-,3,-,0.2,72.8,0.3,-,2.3,1.1,0.8,0.4,3.5,0.5,0.4,1,0.9,0.1,0.9,-,0.2,0.6,23,0.7,1.3,-,2010-11
Jermaine Beckford,Everton,eng,32,FW,188,83,14(18),1322,8,2,3,-,1.8,65.7,0.3,-,0.3,0.1,0.7,-,-,0.2,-,-,0.4,0.3,0.8,0.4,0.9,1.2,7.4,-,0.3,-,2010-11
Marouane Fellaini,Everton,be,28,M(C),194,85,19(1),1654,1,2,3,1,1.3,77.3,3.6,1,3.4,1.7,1.9,-,3.1,1.2,0.3,-,1,1.1,1.2,0.3,2,1.1,50.3,0.1,2.8,0.1,2010-11
Apostolos Vellios,Everton,gr,24,FW,191,79,0(3),30,-,-,-,-,0.7,75,0.3,-,0.7,-,-,-,-,-,-,-,0.7,-,-,0.7,-,0.7,1.3,0.3,-,-,2010-11
Magaye Gueye,Everton,fr,26,AM(LR),179,73,2(3),193,-,1,-,-,0.6,66.7,0.8,-,0.4,1,1,-,0.2,0.2,-,-,0.8,0.8,1.2,-,1.8,0.6,11.4,0.4,-,0.2,2010-11
Sylvain Distin,Everton,fr,38,D(C),193,87,38,3411,2,-,1,-,0.3,74.8,2.6,4,1.8,1.3,0.3,1.1,10.4,0.4,1,-,0.2,0.3,0.9,-,0.4,0.2,33.8,-,4.2,-,2010-11
Tim Howard,Everton,us,37,GK,187,88,38,3420,-,-,3,-,-,49.7,0.1,-,-,-,0.1,-,1.2,-,-,-,-,-,0.2,-,-,-,27.2,-,10.2,-,2010-11
Diniyar Bilyaletdinov,Everton,ru,31,M(CLR),185,77,10(16),925,2,2,1,1,1.1,75.6,0.6,-,0.8,0.4,0.7,-,1,0.5,-,-,0.7,0.3,0.3,-,0.8,0.7,12,0.3,0.2,0.1,2010-11
Victor Anichebe,Everton,ng,28,FW,185,80,8(8),771,-,-,1,1,0.9,54.8,1.6,-,0.6,0.4,1.3,-,0.3,0.3,0.1,-,0.6,0.4,1.6,0.3,1.4,1.1,13.1,0.3,0.3,-,2010-11
Nani,Manchester United,pt,29,"M(CLR),FW",175,66,31(2),2674,9,14,1,-,4.1,80.3,0.4,8,1.6,1,1,-,0.5,0.7,0.1,-,2.4,2.5,1.9,0.1,2.4,2,35.8,2.3,0.7,0.2,2010-11
Wes Brown,Manchester United,eng,36,D(C),185,77,4(3),427,-,-,2,-,0.3,77,1.4,-,1.9,2.1,1.1,0.3,3.6,0.7,0.4,-,0.7,0.6,0.1,-,0.6,0.3,33.6,0.4,1.4,-,2010-11
Rio Ferdinand,Manchester United,eng,37,D(C),189,82,19,1710,-,-,-,-,0.1,82.5,2.1,-,1.3,2.6,0.2,0.4,6.5,0.2,0.4,-,0.2,0.2,0.5,-,0.2,0.2,47.8,-,5.8,0.1,2010-11
Bebé,Manchester United,pt,26,"AM(LR),FW",190,75,0(2),75,-,-,-,-,1,58.6,0.5,-,-,0.5,-,-,0.5,0.5,-,-,0.5,-,1.5,-,0.5,1,14.5,1.5,-,-,2010-11
Anderson,Manchester United,br,28,M(CR),176,69,14(4),1190,1,2,2,-,1.1,82.9,0.3,1,1.8,1.1,0.8,-,0.6,0.7,0.2,-,0.8,0.8,1,0.1,1.1,1.2,38,0.1,2.8,0.2,2010-11
John O'Shea,Manchester United,ie,35,D(C),191,75,18(2),1542,-,3,1,-,0.4,79.7,1,-,1.8,1.3,0.5,0.1,2.5,0.6,0.3,-,1,0.3,0.2,-,0.3,0.6,41.1,0.6,1.4,0.1,2010-11
Park Ji-Sung,Manchester United,kr,35,M(CLR),175,72,13(2),1084,5,3,1,-,1.2,86.1,0.5,2,2.3,1.1,0.6,-,0.5,0.7,-,-,1.1,0.5,2.5,0.1,2.3,1.5,37.8,0.3,0.8,0.2,2010-11
