name,nat,tm,age,pos,cm,kg,app,min,G,A,yel,red,spG,pa%,aerWon,moM,tac,int,fouls,offW,clear,drbP,blcks,ownG,KP,drb,fouled,cOff,disp,unsT,avgP,crosses,longB,thrB,season
Chris Smalling,Fulham,eng,26,D(CR),192,81,9(3),870,-,-,-,-,0.4,73.7,2.3,-,1,1.3,0.7,1.1,7.8,0.2,0.6,2,0.1,0.2,0.5,0.2,0.3,-,24.4,-,1.1,-,2009-10
David Stockdale,Fulham,eng,30,GK,191,84,1,90,-,-,-,-,-,47.2,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,36,-,10,-,2009-10
Simon Davies,Fulham,wls,36,"D(C),M(C),FW",178,72,12(5),1001,-,2,1,-,0.5,80.5,0.3,-,1.6,1.4,0.4,-,1.1,0.8,0.1,-,1.2,0.3,0.5,0.1,0.5,-,27.8,0.8,1,0.2,2009-10
Erik Nevland,Fulham,no,38,"AM(L),FW",178,74,12(10),1170,3,4,2,-,1.3,67.9,0.6,-,1,0.5,0.8,-,0.3,0.7,-,-,0.7,0.1,0.4,0.6,1,-,15.5,-,0.3,0.1,2009-10
Stephen Kelly,Fulham,ie,33,D(LR),184,82,7(1),595,-,-,1,-,-,71.8,1.8,-,2,1.8,0.8,0.1,5.3,0.6,0.9,-,0.6,-,0.8,-,0.4,-,31.9,0.9,1.4,-,2009-10
Aaron Hughes,Fulham,nir,36,D(CR),183,71,34,3060,-,-,2,-,0.1,75.8,2.4,-,0.9,1.5,0.2,0.9,10,0.1,1,-,0.2,-,0.6,-,-,-,37.3,0.1,2.6,-,2009-10
Stefano Okaka,Fulham,it,27,FW,186,82,3(8),442,2,-,1,-,1.4,73,1.2,-,0.8,0.2,1.8,-,0.1,0.5,-,-,0.4,0.5,0.7,0.4,2.9,-,10.1,-,0.3,0.1,2009-10
Eddie Johnson,Fulham,us,32,FW,183,82,0(2),22,-,-,1,-,0.5,71.4,-,-,-,0.5,0.5,-,1.5,-,-,-,-,-,-,-,0.5,-,3.5,-,-,-,2009-10
Dickson Etuhu,Fulham,ng,34,"AM(CR),FW",188,83,14(6),1331,-,-,3,-,0.5,81.1,1.1,-,2.4,1.8,1.8,-,1.6,0.2,0.4,-,0.1,0.3,0.4,-,0.5,-,34,-,1.6,-,2009-10
John Pantsil,Fulham,gh,35,D(R),178,76,22,1900,-,1,5,-,0.4,71.6,0.7,-,2.3,2,1,0.2,5.5,0.4,0.4,1,0.4,0.9,1.2,-,0.6,-,42.8,0.8,1.8,-,2009-10
Nicky Shorey,Fulham,eng,35,D(L),175,67,9,810,-,-,1,-,0.3,74.9,0.3,-,2.3,1.7,0.2,0.4,2.6,0.1,0.3,-,0.7,0.6,0.3,-,-,-,41.1,0.9,1.9,-,2009-10
Brede Hangeland,Fulham,no,35,D(C),195,85,32,2809,1,-,2,-,0.3,75.5,3.3,1,1.5,1.5,0.8,1.1,9.9,0.3,0.6,-,0.1,0.5,0.8,-,0.2,-,41.6,-,2.6,-,2009-10
Bjorn Helge Riise,Fulham,no,33,DMC,174,70,5(7),407,-,-,-,-,0.3,79.5,-,-,1.7,1.1,0.5,-,0.5,0.6,-,-,0.6,0.4,1.1,0.1,0.8,-,13.8,0.7,0.2,0.2,2009-10
Paul Konchesky,Fulham,eng,35,D(L),178,69,27,2367,1,1,3,-,0.4,72.8,0.6,-,1.2,2,0.8,0.3,2.6,0.6,0.1,-,0.7,0.2,0.4,-,0.8,-,44.2,0.5,2.7,-,2009-10
Jonathan Greening,Fulham,eng,37,AM(C),183,69,15(8),1502,1,1,5,-,0.3,84.2,1.2,1,2,1.5,1.4,-,1.1,0.8,0.2,-,0.5,0.2,0.6,-,0.7,-,38.1,0.3,2.5,-,2009-10
Seol Ki-Hyeon,Fulham,kr,37,Midfielder,185,73,0(1),1,-,-,-,-,-,100,1,-,2,-,-,-,-,-,-,-,-,-,-,-,1,-,4,-,1,-,2009-10
Mark Schwarzer,Fulham,au,43,GK,194,95,37,3330,-,-,-,-,-,46.6,-,3,-,-,-,-,0.9,0.1,-,-,-,-,0.2,-,-,-,31.2,-,9.3,-,2009-10
Zoltán Gera,Fulham,hu,37,M(CLR),183,75,19(8),1870,2,3,2,-,1.6,75.3,1.4,1,1.9,2,1.4,-,1.1,1.1,0.2,-,1.3,0.4,1.3,0.1,2,-,32.5,0.3,0.9,0.1,2009-10
Damien Duff,Fulham,ie,37,M(LR),178,60,30(2),2546,6,3,2,-,1.8,84.2,0.1,1,1.6,1.8,0.6,-,0.8,0.4,0.1,-,1.6,0.5,1.9,0.2,1.2,-,32.9,2.1,0.5,0.1,2009-10
Chris Baird,Fulham,nir,34,"D(LR),DMC",185,74,29(3),2659,-,1,4,-,0.6,77.6,1.4,-,1.8,3.1,0.8,-,4.4,0.7,0.6,2,0.6,0.1,0.8,-,0.3,-,45.6,0.2,3.1,0.1,2009-10
Toni Kallio,Fulham,fi,38,Defender,193,88,0(1),45,-,-,-,-,-,63.3,1,-,-,-,-,-,2,1,-,-,-,-,-,-,-,-,30,-,-,-,2009-10
Danny Murphy,Fulham,eng,39,"DMC,M(R)",175,67,25,2142,5,-,5,-,1.1,75.9,0.9,2,3,3.1,1.4,-,1.6,1.4,0.3,-,1.1,0.5,0.6,-,1.3,-,58.8,0.4,4,0.2,2009-10
Fredrik Stoor,Fulham,se,32,Defender,182,81,0(2),24,-,-,-,-,-,71.4,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,3.5,-,-,-,2009-10
George Friend,Wolverhampton Wanderers,eng,28,D(L),188,83,1,61,-,-,-,-,2,61.9,-,-,3,1,1,-,-,1,-,-,-,-,-,-,3,-,21,-,1,-,2009-10
Kevin Foley,Wolverhampton Wanderers,ie,31,D(R),175,70,23(2),1983,-,-,1,-,0.7,77.7,0.6,-,0.9,1.4,0.9,0.1,1.6,0.4,0.3,-,1,0.3,0.5,0.2,0.8,-,37.8,1,1.2,0.1,2009-10
Michael Mancienne,Wolverhampton Wanderers,eng,28,"D(CLR),M(C)",184,80,22(8),1991,-,-,6,-,0.3,70.7,1.3,1,1.4,1.8,0.8,0.6,4.8,0.4,0.5,1,0.1,0.3,0.3,-,0.4,-,22.8,-,1.7,-,2009-10
Michael Kightly,Wolverhampton Wanderers,eng,30,M(LR),173,71,3(6),424,-,-,3,-,0.3,66.1,0.1,-,1.1,0.2,0.9,-,0.4,1.3,-,-,0.7,0.3,0.7,-,1.2,-,13.8,0.7,0.7,-,2009-10
Chris Iwelumo,Wolverhampton Wanderers,sct,38,Forward,193,97,2(13),414,-,-,-,-,0.5,57.9,1.4,-,0.1,0.2,0.8,-,0.5,0.1,0.1,-,0.9,0.1,0.3,0.4,0.3,-,9.3,-,0.1,-,2009-10
Andrew Surman,Wolverhampton Wanderers,za,30,M(CL),180,73,3(4),315,-,-,-,-,0.6,81.8,-,-,1.1,0.3,0.7,-,0.3,0.7,-,-,0.9,0.1,0.3,-,0.9,-,20.4,0.6,0.1,0.3,2009-10
Sam Vokes,Wolverhampton Wanderers,wls,26,FW,186,90,0(5),43,-,-,-,-,1,61.1,-,-,-,0.2,0.2,-,0.2,-,-,-,-,-,0.2,-,-,-,3.6,-,-,-,2009-10
Ronald Zubar,Wolverhampton Wanderers,fr,30,D(C),186,84,23,2061,1,2,3,-,0.7,69.4,2.3,2,3,2.4,1.3,0.3,6.4,0.7,0.2,1,0.5,0.3,1.1,-,0.6,-,34.8,0.5,2.5,-,2009-10
Sylvan Ebanks-Blake,Wolverhampton Wanderers,eng,30,"AM(L),FW",178,84,12(11),1167,2,-,2,-,1.5,71.2,0.6,-,1,0.3,1,-,-,0.1,-,-,0.3,0.1,0.3,0.4,1.2,-,11.3,0.1,0.3,0.1,2009-10
Stefan Maierhofer,Wolverhampton Wanderers,at,34,FW,202,100,1(7),180,1,-,-,1,0.8,67.1,1.4,-,0.1,0.3,1.4,-,1,0.1,-,-,0.4,-,0.3,0.1,0.9,-,10.3,0.1,0.3,-,2009-10
Matthew Jarvis,Wolverhampton Wanderers,eng,30,M(LR),173,70,30(4),2658,3,3,3,-,1.2,80.4,0.2,2,0.9,1.2,0.4,-,1.1,0.3,-,-,1.7,0.5,0.9,0.2,0.8,-,22.4,2,0.3,-,2009-10
Marcus Hahnemann,Wolverhampton Wanderers,us,44,GK,191,100,25,2250,-,-,3,-,-,35.5,0.1,1,-,-,-,-,1.4,-,-,-,-,-,0.2,-,-,-,42,-,13.6,-,2009-10
George Elokobi,Wolverhampton Wanderers,cm,30,D(C),185,84,17(5),1643,-,-,2,-,0.2,67.4,1.4,-,1.9,1.9,0.8,0.3,6.5,0.6,0.2,-,0.5,0.3,0.7,-,0.5,-,34.7,0.4,1.5,-,2009-10
Geoffrey Mujangi Bia,Wolverhampton Wanderers,be,27,M(L),176,71,1(2),60,-,-,-,-,1.3,66.7,-,-,0.7,0.3,0.3,-,-,-,-,-,0.3,-,1.3,-,0.7,-,3,-,-,0.3,2009-10
Richard Stearman,Wolverhampton Wanderers,eng,29,D(C),188,67,12(4),1126,1,-,4,1,0.5,65.7,0.9,-,2.1,1.2,1,1.1,4,0.4,0.3,-,0.2,0.2,1.5,0.1,0.6,-,20.9,0.2,1.3,-,2009-10
Segundo Castillo,Wolverhampton Wanderers,ec,34,M(C),180,75,7(1),504,-,-,1,-,0.6,73.9,0.3,-,1.3,2,0.9,-,1.3,0.1,0.1,-,0.3,0.1,0.6,-,0.8,-,28.3,-,2.4,-,2009-10
Christophe Berra,Wolverhampton Wanderers,sct,31,D(C),186,81,32,2836,-,3,6,-,0.4,61.1,3.2,2,2,1.3,1.6,1,10.6,0.3,0.7,-,0.4,-,1.1,-,0.4,-,23.5,-,1,-,2009-10
David Edwards,Wolverhampton Wanderers,wls,30,M(C),183,78,16(4),1359,1,-,3,-,0.8,74.3,0.9,-,1.4,0.9,1,-,1,0.4,0.4,-,0.5,0.3,0.8,0.1,0.9,-,22.2,0.2,0.7,0.1,2009-10
Andy Keogh,Wolverhampton Wanderers,ie,30,FW,183,70,8(5),743,1,1,4,-,1.8,72.7,0.7,-,0.6,0.7,1.6,-,0.9,0.2,0.1,-,1.2,0.9,0.3,0.9,1,-,16.1,0.5,0.4,0.1,2009-10
Stephen Ward,Wolverhampton Wanderers,ie,31,D(L),184,72,18(4),1577,-,1,2,1,0.2,62,1,-,2.1,1.3,0.8,0.1,5,0.6,0.3,-,0.5,0.3,0.7,-,0.4,-,27.8,0.6,1.1,-,2009-10
Adlène Guédioura,Wolverhampton Wanderers,dz,30,M(C),183,74,7(7),591,1,-,2,-,1.4,69.8,0.8,-,1.8,0.6,1.1,-,1,0.3,-,-,0.1,0.4,1.4,-,1.5,-,15.4,0.3,0.5,-,2009-10
Wayne Hennessey,Wolverhampton Wanderers,wls,29,GK,198,90,13,1170,-,1,-,-,-,34.6,0.1,-,0.1,-,0.1,-,1.5,0.2,-,-,0.1,-,0.2,-,-,-,34.7,-,10.7,-,2009-10
Nenad Milijas,Wolverhampton Wanderers,rs,33,"AM(CR),FW",185,81,12(7),979,2,3,1,-,1.6,69.7,0.3,-,1,0.9,1.1,-,0.6,0.4,0.1,-,1.2,0.2,0.5,0.1,0.6,-,19.6,1.5,1.3,0.2,2009-10
Kevin Doyle,Wolverhampton Wanderers,ie,32,FW,180,79,33(1),2899,9,1,5,-,2.4,69.9,1.2,2,1.3,0.6,1.4,-,0.8,0.3,0.1,-,0.9,1,2.4,0.5,2.8,-,23.4,0.4,0.6,0.1,2009-10
Karl Henry,Wolverhampton Wanderers,eng,33,M(C),183,76,34,3036,-,-,6,1,0.6,80.2,0.6,-,1.7,1.6,1.7,0.1,1.5,0.4,0.4,-,0.7,0.2,1.3,-,1,-,40.4,0.2,3.6,-,2009-10
David Jones,Wolverhampton Wanderers,eng,31,M(C),183,80,16(4),1421,1,2,3,-,1.3,79.4,0.3,-,1,0.7,1.3,0.1,1.2,0.2,0.1,-,1.1,0.1,0.6,0.1,1.3,-,33.1,0.6,1.2,0.2,2009-10
Matthew Hill,Wolverhampton Wanderers,eng,35,Defender,173,76,2,180,-,-,-,-,-,57.6,1.5,-,3,0.5,2,0.5,6.5,0.5,1,-,-,-,1,-,-,-,33,0.5,2,-,2009-10
Greg Halford,Wolverhampton Wanderers,eng,31,"D(CR),M(CR),FW",193,85,12(3),897,-,-,2,-,1.1,66.2,2.4,-,1.6,0.5,1.1,0.1,1.6,0.3,0.1,-,0.4,0.3,0.4,0.1,0.6,-,26.5,0.4,1.1,-,2009-10
Jody Craddock,Wolverhampton Wanderers,eng,41,D(CL),185,78,33,2970,5,2,1,-,0.5,63,2.6,3,1.9,1,1.1,1.1,9.5,0.3,0.8,1,0.2,-,0.5,-,0.1,-,21.4,0.1,1.9,-,2009-10
Tom Huddlestone,Tottenham,eng,29,DMC,180,80,33,2851,2,3,8,-,2.5,78.9,0.8,1,3.7,2.2,1.7,0.1,2.7,0.8,0.5,-,1.6,0.4,1,-,1.1,-,52.3,0.5,8.9,0.2,2009-10
Roman Pavlyuchenko,Tottenham,ru,34,FW,188,80,8(8),747,5,2,1,-,2.6,74.9,0.6,2,0.9,0.4,1.4,-,0.2,0.4,-,-,0.6,0.3,0.6,0.4,1.6,-,13.4,-,1,0.1,2009-10
Luka Modric,Tottenham,hr,31,M(C),174,65,21(4),1916,3,3,2,-,2,86.1,0.2,2,1.4,2,0.7,-,0.4,0.8,0.1,-,1.8,2,1.7,-,1.4,-,41.4,0.2,2.9,0.3,2009-10
Michael Dawson,Tottenham,eng,32,D(C),188,76,25(4),2334,2,-,4,-,0.5,73.3,3.9,2,1.7,3.3,0.7,0.8,10,0.4,0.9,-,0.3,0.1,0.9,-,0.2,-,36.9,0.1,6.6,-,2009-10
Robbie Keane,Tottenham,ie,36,FW,176,73,15(5),1160,6,2,1,-,1.2,83.7,0.2,1,0.7,0.6,0.3,-,0.2,0.4,0.1,-,1.1,0.3,0.8,0.7,1.1,-,18.4,0.4,0.8,0.2,2009-10
Sebastien Bassong,Tottenham,cm,30,D(C),187,73,25(3),2295,1,-,2,-,0.5,80.4,3.3,-,1.1,1.7,0.6,0.9,9,0.2,0.4,-,0.2,0.1,0.7,-,0.1,-,31.8,-,2.1,-,2009-10
Alan Hutton,Tottenham,sct,31,D(R),185,72,1(7),233,-,-,2,-,0.3,73,0.5,-,1.3,0.9,0.8,0.1,1.6,0.8,0.1,-,0.3,0.4,0.8,-,0.3,-,13.9,0.3,0.1,-,2009-10
Jermaine Jenas,Tottenham,eng,33,M(C),180,73,9(10),932,1,2,6,-,0.8,88.6,0.2,-,1.6,2.1,0.6,-,0.7,0.6,0.2,-,0.7,0.7,1.1,0.1,1,-,29.1,0.1,3.4,0.2,2009-10
Danny Rose,Tottenham,eng,26,D(L),173,72,1,46,1,-,-,-,1,85.7,1,-,1,2,-,-,-,1,-,-,-,-,1,-,-,-,7,-,-,-,2009-10
Jake Livermore,Tottenham,eng,26,DMC,180,76,0(1),1,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2009-10
Kyle Walker,Tottenham,eng,26,D(R),178,70,2,180,-,-,-,-,-,72.2,1,-,5.5,0.5,0.5,0.5,2,1.5,-,-,1.5,1.5,3,0.5,-,-,27,-,1.5,-,2009-10
Ledley King,Tottenham,eng,35,"D(L),DMC",188,82,19(1),1548,2,-,1,-,0.6,76.8,2.5,3,1.6,2.4,0.5,1.2,6.6,0.2,1.3,-,0.2,0.4,0.3,-,0.4,-,26.9,-,2.1,-,2009-10
Carlo Cudicini,Tottenham,it,43,GK,185,74,6(1),613,-,-,-,-,-,45.9,0.3,-,-,-,-,-,1.1,0.1,-,-,0.1,-,0.3,-,-,-,24.6,-,6.9,-,2009-10
Jamie O'Hara,Tottenham,eng,29,M(C),180,72,0(2),9,-,-,-,-,0.5,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.5,-,1,-,2009-10
Jonathan Woodgate,Tottenham,eng,36,D(C),188,80,3,194,-,-,-,-,0.3,79.2,1.3,-,1.7,1.3,0.7,1,5.7,0.3,-,-,0.7,-,0.3,-,0.3,-,17.7,-,1.7,-,2009-10
Wilson Palacios,Tottenham,hn,32,M(C),178,71,29(4),2533,1,1,8,-,0.7,83.8,0.7,-,3.9,2.2,1.8,-,1.3,0.8,0.2,-,0.8,0.6,1.3,-,1.3,-,40.9,0.1,4.7,0.2,2009-10
Eidur Gudjohnsen,Tottenham,is,38,"AM(C),FW",185,82,3(8),383,1,-,-,-,0.7,87.4,-,-,0.3,0.5,0.2,-,0.4,0.2,-,-,0.4,0.4,0.4,0.2,0.6,-,12.3,0.2,0.4,-,2009-10
Niko Kranjcar,Tottenham,hr,32,M(CL),185,84,19(5),1661,6,6,3,-,2.2,79.2,0.4,-,2.3,1.1,1.3,-,0.5,1.1,0.1,-,2.1,0.8,1.4,0.1,2,-,33.9,1.4,3.1,0.1,2009-10
Kyle Naughton,Tottenham,eng,27,D(LR),175,73,0(1),1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2009-10
Ben Alnwick,Tottenham,eng,29,GK,188,81,1,90,-,-,-,-,-,69.7,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,33,-,14,-,2009-10
Aaron Lennon,Tottenham,eng,29,M(LR),165,63,20(2),1805,3,9,1,-,1.1,84,-,1,1.2,0.9,0.3,-,0.4,0.1,-,-,1.9,1.8,2,0.2,1.1,-,25.6,1.4,0.7,-,2009-10
Peter Crouch,Tottenham,eng,35,FW,201,75,21(17),2209,8,6,1,-,2.6,60.3,5.6,4,0.5,0.5,1.2,-,1.3,0.2,-,-,1.4,0.3,1.1,0.5,1.6,-,25.9,-,0.3,0.1,2009-10
Younes Kaboul,Tottenham,fr,30,D(C),182,75,8(2),785,-,-,2,-,0.7,68.5,2,-,2.1,2,1.5,-,4.9,1.2,0.5,-,0.7,1.6,0.5,-,1.5,-,33.7,0.4,3,-,2009-10
David Bentley,Tottenham,eng,32,D(C),175,68,11(4),985,2,1,1,-,2.3,79.5,0.3,-,1.5,0.6,1.2,-,0.5,0.6,0.1,-,2,1.3,1.7,0.3,1.1,-,26.1,2.1,1.7,0.1,2009-10
Vedran Corluka,Tottenham,hr,30,D(C),192,84,29,2556,1,2,3,-,0.3,77.5,1,-,2.3,2.2,0.8,0.3,4.1,0.5,0.3,-,0.8,0.3,0.4,-,0.5,-,42.7,0.6,3,0.1,2009-10
Jermain Defoe,Tottenham,eng,33,"AM(R),FW",171,65,31(3),2570,18,4,3,1,3.3,78.9,0.1,2,0.6,0.5,1.3,-,0.1,0.1,-,-,1.1,0.9,1.2,1.7,1.9,-,12.8,0.1,0.6,0.1,2009-10
Heurelho Gomes,Tottenham,br,35,GK,191,91,31,2717,-,-,2,-,-,51.1,0.1,2,-,-,0.1,-,1.5,-,-,-,-,-,0.1,-,-,-,24.1,-,8.8,-,2009-10
Benoit Assou-Ekotto,Tottenham,cm,32,D(L),178,69,29(1),2535,1,2,5,-,0.4,75.7,1,2,2.4,3.5,0.9,0.2,3.6,0.6,0.3,-,1.1,0.7,1.1,-,0.8,-,47,0.9,4.3,-,2009-10
Gareth Bale,Tottenham,wls,27,"M(CLR),FW",183,74,18(5),1707,3,5,2,-,1.7,64.9,2,2,2.2,2.7,1,-,3.4,0.5,0.1,-,1.7,2,1.3,0.1,1.6,-,26.4,1.6,1.5,-,2009-10
Giovani dos Santos,Tottenham,mx,27,"AM(CLR),FW",179,71,0(1),12,-,-,-,-,-,75,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,2009-10
Joseph Yobo,Everton,ng,36,D(C),188,76,14(3),1184,1,-,2,-,0.3,68.7,2.1,-,2.1,2,0.6,0.4,9.9,0.2,0.6,1,-,0.2,0.5,0.1,0.2,-,21.2,-,3,0.1,2009-10
Mikel Arteta,Everton,es,34,M(C),183,64,11(2),1031,6,1,3,-,1.8,86.1,0.9,5,3,1.8,1.3,-,1.2,0.5,0.4,-,2.5,0.2,2.2,-,1,-,62.2,1.8,6.5,0.1,2009-10
Tim Cahill,Everton,au,36,"M(C),FW",178,69,33,2870,8,4,8,-,2.2,74.1,3.5,2,1.5,2,2.7,-,2.7,0.6,0.3,-,1.2,0.3,2.2,0.5,2.2,-,36.1,0.2,1.1,0.2,2009-10
Leon Osman,Everton,eng,35,M(CLR),173,67,25(1),1995,2,1,3,-,1.8,81,0.5,-,2.1,2.9,1.1,-,1.4,0.9,0.2,1,0.8,0.9,1.2,-,2.3,-,29.4,0.2,1.3,-,2009-10
Phil Jagielka,Everton,eng,34,D(CR),183,83,11(1),1035,-,-,-,-,0.6,73.2,2.7,1,1.9,2.1,0.3,0.5,11.1,0.6,0.8,1,0.3,-,0.9,0.1,0.4,-,43.8,0.3,5.5,-,2009-10
Jack Rodwell,Everton,eng,25,M(C),188,80,17(9),1622,2,1,4,-,1.7,80.5,0.7,-,1.6,0.8,0.7,-,1.8,0.3,0.4,-,0.6,0.3,0.3,-,0.9,-,25.6,0.2,2.5,-,2009-10
Joleon Lescott,Everton,eng,34,D(CL),190,89,1,90,-,-,-,-,-,69,-,-,1,2,-,2,11,-,-,-,-,-,-,-,-,-,42,-,1,-,2009-10
Seamus Coleman,Everton,ie,27,"D(R),M(R)",178,67,0(3),106,-,1,-,-,0.3,48.6,-,-,2.3,0.3,0.3,-,0.7,0.3,-,-,0.7,2,0.3,-,0.3,-,11.7,0.3,0.3,-,2009-10
Jô,Everton,br,29,FW,191,78,6(9),520,-,1,-,-,1.4,77.4,1,-,0.1,0.5,0.1,-,0.3,-,-,-,0.6,0.2,0.6,0.9,1.1,-,11.2,-,0.3,-,2009-10
Kieran Agard,Everton,eng,26,FW,178,68,0(1),1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2009-10
John Heitinga,Everton,nl,32,D(C),182,72,29(2),2591,-,3,8,-,1,74,1.2,-,2.9,3.1,1.6,0.3,5.3,0.7,0.5,-,0.7,0.1,0.9,0.1,0.4,-,34.5,0.3,4.2,0.1,2009-10
James Vaughan,Everton,eng,28,FW,180,82,0(8),55,1,-,-,-,0.4,55,0.4,-,0.1,0.1,0.8,-,0.3,0.1,0.1,-,-,-,0.1,0.1,0.4,-,2.5,-,0.1,-,2009-10
Yakubu,Everton,ng,33,FW,183,83,9(16),1083,5,4,1,-,1.5,72.5,0.2,-,0.3,0.2,1,-,0.2,-,-,-,1,0.4,0.7,0.1,1.3,-,11,0.2,0.6,0.1,2009-10
Phil Neville,Everton,eng,39,M(C),180,69,22(1),1955,-,1,1,-,0.3,78.8,0.7,-,1.8,1.4,1,0.1,3.2,0.3,0.3,-,0.4,0.1,0.4,-,0.3,-,40.6,0.4,2.2,-,2009-10
Jose Baxter,Everton,eng,24,Forward,175,74,0(2),4,-,-,-,-,-,66.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1.5,-,-,-,2009-10
Leighton Baines,Everton,eng,31,"D(L),M(L)",170,74,37,3330,1,8,2,-,0.9,75.7,0.7,2,1.9,2.1,0.5,0.2,3.8,0.6,0.2,-,2.1,0.6,1.5,0.1,1.2,-,39.6,1.9,1.9,-,2009-10
Landon Donovan,Everton,us,34,"M(CLR),FW",173,71,7(3),650,2,3,1,-,1,77.3,0.1,-,0.8,1.2,0.9,-,0.5,0.3,-,-,1.5,1.1,1.2,0.2,1.7,-,21.1,1.5,0.8,0.2,2009-10
Philippe Senderos,Everton,ch,31,D(C),190,86,1(1),91,-,-,-,-,0.5,66.7,0.5,-,1,2.5,-,-,5.5,-,-,-,-,-,0.5,-,-,-,12,-,1.5,-,2009-10
Marouane Fellaini,Everton,be,28,M(C),194,85,20(3),1763,2,2,6,-,1.6,75.3,3.9,5,3.2,2.6,2.9,-,3.7,1,0.3,-,1,0.3,1.2,0.3,2.2,-,43.6,0.4,1.9,0.2,2009-10
Tony Hibbert,Everton,eng,35,D(R),175,71,17(3),1480,-,-,1,-,0.2,75.3,0.3,-,1.6,2.4,0.6,0.4,3.5,0.3,0.3,-,0.9,0.3,0.5,0.1,0.4,-,29,0.9,1.8,-,2009-10
Tim Howard,Everton,us,37,GK,187,88,38,3420,-,-,2,-,-,49,0.2,1,-,-,-,-,0.8,0.1,-,-,-,-,0.1,-,-,-,24.4,-,8.2,-,2009-10
Dan Gosling,Everton,eng,26,M(C),178,71,3(8),342,2,-,-,-,0.8,74.5,0.3,-,0.6,0.8,0.2,-,0.5,0.4,0.3,-,0.4,0.3,0.7,0.1,0.9,-,9.6,0.5,0.2,0.1,2009-10
Steven Pienaar,Everton,za,34,M(L),173,69,30,2663,4,2,8,1,1.7,82.1,0.2,-,2.1,3,1.7,-,0.6,0.7,0.2,-,1.7,1.2,3.2,0.1,2.8,-,43.7,0.7,2.6,0.3,2009-10
Sylvain Distin,Everton,fr,38,D(C),193,87,29,2590,-,1,2,-,0.2,72.4,2.8,1,1.8,2.5,0.5,0.5,13.4,0.2,0.9,-,0.2,0.3,0.8,-,0.2,-,33.4,-,3.7,-,2009-10
Lucas Neill,Everton,au,38,D(LR),185,74,10(2),918,-,2,1,-,-,73.8,0.8,-,1.3,1.9,1.2,0.4,4.2,0.4,0.8,-,0.5,0.4,0.4,-,0.2,-,32.5,0.2,2.8,-,2009-10
Diniyar Bilyaletdinov,Everton,ru,31,M(CLR),185,77,16(7),1437,6,1,1,1,1.5,80.6,0.4,-,1.2,0.7,0.5,-,0.8,0.4,0.1,-,1,0.8,0.7,0.1,1.3,-,22.6,0.6,0.8,0.1,2009-10
Victor Anichebe,Everton,ng,28,FW,185,80,6(5),484,1,2,1,-,1.3,60.6,2.3,-,0.2,0.8,0.9,-,0.4,0.7,-,-,0.5,0.6,1,0.5,1.1,-,14.5,0.5,0.1,-,2009-10
Louis Saha,Everton,fr,38,"AM(L),FW",185,69,26(7),2333,13,1,2,-,2.9,77.9,1.6,2,0.8,0.5,0.9,-,0.7,0.1,0.1,-,0.8,0.6,1.5,0.8,2.6,-,20.2,0.1,0.6,0.1,2009-10
Nani,Manchester United,pt,29,"M(CLR),FW",175,66,19(4),1590,4,6,1,1,2.7,75.4,0.4,2,2.1,0.9,1,-,0.5,0.5,-,-,2.2,1.3,1.5,0.1,2.3,-,28.5,1.7,0.5,0.4,2009-10
Wes Brown,Manchester United,eng,36,D(C),185,77,18(1),1573,-,-,2,-,0.2,79.6,1.8,-,2,2,1.3,0.5,5,0.5,0.5,-,0.3,0.2,1.1,-,0.3,-,42.5,0.1,3.2,-,2009-10
Ritchie de Laet,Manchester United,be,27,D(LR),186,77,2,148,-,-,-,-,0.5,75.7,2,-,4.5,2.5,1.5,0.5,6,-,0.5,-,0.5,1.5,0.5,-,2.5,-,51.5,-,1,-,2009-10
Gabriel Obertan,Manchester United,fr,27,M(LR),186,79,1(6),164,-,-,-,-,0.7,84.3,0.3,-,0.3,-,0.7,-,0.1,0.4,-,-,0.3,0.4,0.6,-,0.6,-,11.9,0.1,0.1,-,2009-10
Anderson,Manchester United,br,28,M(CR),176,69,10(4),865,1,2,1,-,0.8,79.8,0.4,-,1.5,1,1.3,-,0.2,0.5,0.1,-,0.9,0.7,1.7,-,0.8,-,41.7,0.2,2.4,0.4,2009-10
John O'Shea,Manchester United,ie,35,D(C),191,75,12(3),1117,1,1,-,-,0.1,75.4,0.7,-,1.7,0.6,0.8,0.1,2.1,0.3,0.1,-,0.3,0.1,0.2,-,0.3,-,41.5,0.3,1.8,-,2009-10
Park Ji-Sung,Manchester United,kr,35,M(CLR),175,72,10(7),968,3,1,-,-,1.2,81.6,0.6,-,0.8,1.1,0.5,-,0.5,0.4,-,-,1,0.5,1.5,0.2,1.8,-,25.5,0.2,0.3,0.1,2009-10
